"","codigo_comuna","nombre_comuna","Tipo de zona","n_estudiantes","promedio"
"533",13502,"ALHUÉ","Rural",242,5.4
"534",13502,"ALHUÉ","Urbano",262,5.6
"535",13503,"CURACAVÍ","Rural",490,5.6
"536",13503,"CURACAVÍ","Urbano",2090,5.6
"537",13504,"MARÍA PINTO","Rural",459,5.8
"538",13504,"MARÍA PINTO","Urbano",304,5.6
"539",13505,"SAN PEDRO","Rural",661,5.5
"540",13601,"TALAGANTE","Rural",415,5.2
"541",13601,"TALAGANTE","Urbano",6240,5.6
"542",13602,"EL MONTE","Rural",533,5.7
"543",13602,"EL MONTE","Urbano",2028,5.6
"544",13603,"ISLA DE MAIPO","Rural",201,5.3
"545",13603,"ISLA DE MAIPO","Urbano",2374,5.5
"546",13604,"PADRE HURTADO","Rural",351,5.6
"547",13604,"PADRE HURTADO","Urbano",4616,5.4
"548",13605,"PEÑAFLOR","Rural",79,5.4
"549",13605,"PEÑAFLOR","Urbano",6460,5.6
"550",14101,"VALDIVIA","Rural",498,5.4
"551",14101,"VALDIVIA","Urbano",10646,5.6
"552",14102,"CORRAL","Rural",172,5.5
"553",14102,"CORRAL","Urbano",158,5.7
"554",14103,"LANCO","Rural",373,5.7
"555",14103,"LANCO","Urbano",923,5.5
"556",14104,"LOS LAGOS","Rural",566,5.7
"557",14104,"LOS LAGOS","Urbano",938,5.8
"558",14105,"MÁFIL","Rural",107,5.6
"559",14105,"MÁFIL","Urbano",423,5.2
"560",14106,"MARIQUINA","Rural",797,5.4
"561",14106,"MARIQUINA","Urbano",1121,5.4
"562",14107,"PAILLACO","Rural",597,5.7
"563",14107,"PAILLACO","Urbano",913,5.7
"564",14108,"PANGUIPULLI","Rural",1471,5.7
"565",14108,"PANGUIPULLI","Urbano",1245,6
"566",14201,"LA UNIÓN","Rural",730,5.6
"567",14201,"LA UNIÓN","Urbano",1965,5.6
"568",14202,"FUTRONO","Rural",542,5.7
"569",14202,"FUTRONO","Urbano",699,5.6
"570",14203,"LAGO RANCO","Rural",451,5.5
"571",14203,"LAGO RANCO","Urbano",272,5.5
"572",14204,"RÍO BUENO","Rural",991,5.6
"573",14204,"RÍO BUENO","Urbano",1252,5.7
"574",15101,"ARICA","Rural",1144,5.8
"575",15101,"ARICA","Urbano",17170,5.7
"576",15102,"CAMARONES","Rural",60,5.9
"577",15201,"PUTRE","Rural",97,5.6
"578",15202,"GENERAL LAGOS","Rural",32,5.4
"579",16101,"CHILLÁN","Rural",715,5.8
"580",16101,"CHILLÁN","Urbano",13332,5.6
"581",16102,"BULNES","Rural",456,5.6
"582",16102,"BULNES","Urbano",1068,5.7
"583",16103,"CHILLÁN VIEJO","Rural",217,5.5
"584",16103,"CHILLÁN VIEJO","Urbano",1470,5.5
"585",16104,"EL CARMEN","Rural",307,5.9
"586",16104,"EL CARMEN","Urbano",617,5.7
"587",16105,"PEMUCO","Rural",234,5.7
"588",16105,"PEMUCO","Urbano",276,5.7
"589",16106,"PINTO","Rural",275,5.4
"590",16106,"PINTO","Urbano",440,5.9
"591",16107,"QUILLÓN","Rural",428,5.6
"592",16107,"QUILLÓN","Urbano",663,5.6
"593",16108,"SAN IGNACIO","Rural",323,5.7
"594",16108,"SAN IGNACIO","Urbano",556,5.6
"595",16109,"YUNGAY","Rural",321,6
"596",16109,"YUNGAY","Urbano",979,5.6
"597",16201,"QUIRIHUE","Rural",14,5.4
"598",16201,"QUIRIHUE","Urbano",755,5.7
"599",16202,"COBQUECURA","Rural",72,5.9
"600",16202,"COBQUECURA","Urbano",199,5.6
"601",16203,"COELEMU","Rural",216,5.8
"602",16203,"COELEMU","Urbano",992,5.9
"603",16204,"NINHUE","Rural",159,5.8
"604",16204,"NINHUE","Urbano",129,5.6
"605",16205,"PORTEZUELO","Rural",65,5.6
"606",16205,"PORTEZUELO","Urbano",241,5.7
"607",16206,"RANQUIL","Rural",174,5.7
"608",16206,"RANQUIL","Urbano",191,5.8
"609",16207,"TREHUACO","Rural",205,5.8
"610",16301,"SAN CARLOS","Rural",795,5.5
"611",16301,"SAN CARLOS","Urbano",2900,5.6
"612",16302,"COIHUECO","Rural",877,5.6
"613",16302,"COIHUECO","Urbano",1032,5.8
"614",16303,"ÑIQUÉN","Rural",476,5.5
"615",16303,"ÑIQUÉN","Urbano",192,5.8
"616",16304,"SAN FABIÁN","Rural",145,5.9
"617",16304,"SAN FABIÁN","Urbano",182,5.7
"618",16305,"SAN NICOLÁS","Rural",410,5.3
"619",16305,"SAN NICOLÁS","Urbano",433,5.5
