"","codigo_comuna","nombre_comuna","SituacionFinal","n_estudiantes"
"612",9209,"RENAICO","Retirado",42
"613",9210,"TRAIGUÉN","Promovido",1289
"614",9210,"TRAIGUÉN","Reprobado",45
"615",9210,"TRAIGUÉN","Retirado",89
"616",9211,"VICTORIA","Promovido",2432
"617",9211,"VICTORIA","Reprobado",30
"618",9211,"VICTORIA","Retirado",287
"619",10101,"PUERTO MONTT","Promovido",19890
"620",10101,"PUERTO MONTT","Reprobado",314
"621",10101,"PUERTO MONTT","Retirado",1597
"622",10102,"CALBUCO","Promovido",2514
"623",10102,"CALBUCO","Reprobado",63
"624",10102,"CALBUCO","Retirado",160
"625",10103,"COCHAMÓ","Promovido",243
"626",10103,"COCHAMÓ","Reprobado",2
"627",10103,"COCHAMÓ","Retirado",20
"628",10104,"FRESIA","Promovido",766
"629",10104,"FRESIA","Reprobado",13
"630",10104,"FRESIA","Retirado",99
"631",10105,"FRUTILLAR","Promovido",1584
"632",10105,"FRUTILLAR","Reprobado",24
"633",10105,"FRUTILLAR","Retirado",164
"634",10106,"LOS MUERMOS","Promovido",1313
"635",10106,"LOS MUERMOS","Reprobado",14
"636",10106,"LOS MUERMOS","Retirado",105
"637",10107,"LLANQUIHUE","Promovido",1091
"638",10107,"LLANQUIHUE","Reprobado",36
"639",10107,"LLANQUIHUE","Retirado",98
"640",10108,"MAULLIN","Promovido",819
"641",10108,"MAULLIN","Reprobado",19
"642",10108,"MAULLIN","Retirado",81
"643",10109,"PUERTO VARAS","Promovido",3444
"644",10109,"PUERTO VARAS","Reprobado",68
"645",10109,"PUERTO VARAS","Retirado",236
"646",10201,"CASTRO","Promovido",3612
"647",10201,"CASTRO","Reprobado",56
"648",10201,"CASTRO","Retirado",291
"649",10202,"ANCUD","Promovido",2943
"650",10202,"ANCUD","Reprobado",61
"651",10202,"ANCUD","Retirado",277
"652",10203,"CHONCHI","Promovido",872
"653",10203,"CHONCHI","Reprobado",30
"654",10203,"CHONCHI","Retirado",67
"655",10204,"CURACO DE VÉLEZ","Promovido",201
"656",10204,"CURACO DE VÉLEZ","Reprobado",6
"657",10204,"CURACO DE VÉLEZ","Retirado",11
"658",10205,"DALCAHUE","Promovido",1129
"659",10205,"DALCAHUE","Reprobado",12
"660",10205,"DALCAHUE","Retirado",87
"661",10206,"PUQUELDÓN","Promovido",251
"662",10206,"PUQUELDÓN","Reprobado",3
"663",10206,"PUQUELDÓN","Retirado",21
"664",10207,"QUEILÉN","Promovido",350
"665",10207,"QUEILÉN","Reprobado",1
"666",10207,"QUEILÉN","Retirado",25
"667",10208,"QUELLÓN","Promovido",2300
"668",10208,"QUELLÓN","Reprobado",24
"669",10208,"QUELLÓN","Retirado",193
"670",10209,"QUEMCHI","Promovido",543
"671",10209,"QUEMCHI","Reprobado",5
"672",10209,"QUEMCHI","Retirado",36
"673",10210,"QUINCHAO","Promovido",587
"674",10210,"QUINCHAO","Reprobado",9
"675",10210,"QUINCHAO","Retirado",27
"676",10301,"OSORNO","Promovido",12118
"677",10301,"OSORNO","Reprobado",219
"678",10301,"OSORNO","Retirado",1317
"679",10302,"PUERTO OCTAY","Promovido",558
"680",10302,"PUERTO OCTAY","Reprobado",27
"681",10302,"PUERTO OCTAY","Retirado",75
"682",10303,"PURRANQUE","Promovido",1391
"683",10303,"PURRANQUE","Reprobado",28
"684",10303,"PURRANQUE","Retirado",177
"685",10304,"PUYEHUE","Promovido",719
"686",10304,"PUYEHUE","Reprobado",7
"687",10304,"PUYEHUE","Retirado",104
"688",10305,"RÍO NEGRO","Promovido",823
"689",10305,"RÍO NEGRO","Reprobado",5
"690",10305,"RÍO NEGRO","Retirado",81
"691",10306,"SAN JUAN DE LA COSTA","Promovido",536
"692",10306,"SAN JUAN DE LA COSTA","Reprobado",16
"693",10306,"SAN JUAN DE LA COSTA","Retirado",82
"694",10307,"SAN PABLO","Promovido",673
"695",10307,"SAN PABLO","Reprobado",13
"696",10307,"SAN PABLO","Retirado",84
"697",10401,"CHAITÉN","Promovido",296
"698",10401,"CHAITÉN","Reprobado",5
"699",10401,"CHAITÉN","Retirado",21
"700",10402,"FUTALEUFÚ","Promovido",185
"701",10402,"FUTALEUFÚ","Retirado",18
"702",10403,"HUALAIHUÉ","Promovido",686
"703",10403,"HUALAIHUÉ","Reprobado",18
"704",10403,"HUALAIHUÉ","Retirado",46
"705",10404,"PALENA","Promovido",115
"706",10404,"PALENA","Retirado",3
"707",11101,"COYHAIQUE","Promovido",4761
"708",11101,"COYHAIQUE","Reprobado",107
"709",11101,"COYHAIQUE","Retirado",347
"710",11101,"COYHAIQUE",NA,2
"711",11102,"LAGO VERDE","Promovido",45
"712",11102,"LAGO VERDE","Reprobado",3
"713",11102,"LAGO VERDE","Retirado",6
"714",11201,"AYSÉN","Promovido",2045
"715",11201,"AYSÉN","Reprobado",39
"716",11201,"AYSÉN","Retirado",131
"717",11202,"CISNES","Promovido",446
"718",11202,"CISNES","Reprobado",6
"719",11202,"CISNES","Retirado",47
"720",11203,"GUAITECAS","Promovido",117
"721",11203,"GUAITECAS","Retirado",17
"722",11301,"COCHRANE","Promovido",263
"723",11301,"COCHRANE","Reprobado",12
"724",11301,"COCHRANE","Retirado",14
"725",11302,"O'HIGGINS","Promovido",53
"726",11302,"O'HIGGINS","Retirado",2
"727",11303,"TORTEL","Promovido",40
"728",11303,"TORTEL","Retirado",4
"729",11401,"CHILE CHICO","Promovido",371
"730",11401,"CHILE CHICO","Reprobado",7
"731",11401,"CHILE CHICO","Retirado",29
"732",11402,"RÍO IBÁÑEZ","Promovido",174
"733",11402,"RÍO IBÁÑEZ","Reprobado",1
"734",11402,"RÍO IBÁÑEZ","Retirado",12
"735",12101,"PUNTA ARENAS","Promovido",8892
"736",12101,"PUNTA ARENAS","Reprobado",105
"737",12101,"PUNTA ARENAS","Retirado",503
"738",12102,"LAGUNA BLANCA","Promovido",16
"739",12102,"LAGUNA BLANCA","Retirado",1
"740",12103,"RÍO VERDE","Promovido",8
"741",12103,"RÍO VERDE","Retirado",2
"742",12104,"SAN GREGORIO","Promovido",25
"743",12104,"SAN GREGORIO","Reprobado",1
"744",12201,"CABO DE HORNOS","Promovido",202
"745",12201,"CABO DE HORNOS","Retirado",8
"746",12301,"PORVENIR","Promovido",452
"747",12301,"PORVENIR","Reprobado",7
"748",12301,"PORVENIR","Retirado",33
"749",12302,"PRIMAVERA","Promovido",29
"750",12302,"PRIMAVERA","Retirado",2
"751",12303,"TIMAUKEL","Promovido",13
"752",12303,"TIMAUKEL","Reprobado",1
"753",12303,"TIMAUKEL","Retirado",1
"754",12401,"NATALES","Promovido",1567
"755",12401,"NATALES","Reprobado",34
"756",12401,"NATALES","Retirado",90
"757",12402,"TORRES DEL PAINE","Promovido",19
"758",12402,"TORRES DEL PAINE","Reprobado",1
"759",12402,"TORRES DEL PAINE","Retirado",5
"760",13101,"SANTIAGO","Promovido",22199
"761",13101,"SANTIAGO","Reprobado",308
"762",13101,"SANTIAGO","Retirado",1840
"763",13102,"CERRILLOS","Promovido",4693
"764",13102,"CERRILLOS","Reprobado",105
"765",13102,"CERRILLOS","Retirado",400
"766",13103,"CERRO NAVIA","Promovido",7192
"767",13103,"CERRO NAVIA","Reprobado",178
"768",13103,"CERRO NAVIA","Retirado",701
"769",13104,"CONCHALÍ","Promovido",9206
"770",13104,"CONCHALÍ","Reprobado",298
"771",13104,"CONCHALÍ","Retirado",840
"772",13105,"EL BOSQUE","Promovido",13837
"773",13105,"EL BOSQUE","Reprobado",394
"774",13105,"EL BOSQUE","Retirado",1385
"775",13106,"ESTACIÓN CENTRAL","Promovido",9920
"776",13106,"ESTACIÓN CENTRAL","Reprobado",267
"777",13106,"ESTACIÓN CENTRAL","Retirado",978
"778",13107,"HUECHURABA","Promovido",5957
"779",13107,"HUECHURABA","Reprobado",121
"780",13107,"HUECHURABA","Retirado",318
"781",13108,"INDEPENDENCIA","Promovido",7350
"782",13108,"INDEPENDENCIA","Reprobado",104
"783",13108,"INDEPENDENCIA","Retirado",1248
"784",13109,"LA CISTERNA","Promovido",8602
"785",13109,"LA CISTERNA","Reprobado",124
"786",13109,"LA CISTERNA","Retirado",670
"787",13110,"LA FLORIDA","Promovido",28382
"788",13110,"LA FLORIDA","Reprobado",569
"789",13110,"LA FLORIDA","Retirado",2755
"790",13111,"LA GRANJA","Promovido",7704
"791",13111,"LA GRANJA","Reprobado",188
"792",13111,"LA GRANJA","Retirado",1030
"793",13112,"LA PINTANA","Promovido",13098
"794",13112,"LA PINTANA","Reprobado",544
"795",13112,"LA PINTANA","Retirado",1748
"796",13113,"LA REINA","Promovido",8717
"797",13113,"LA REINA","Reprobado",163
"798",13113,"LA REINA","Retirado",578
"799",13114,"LAS CONDES","Promovido",14065
"800",13114,"LAS CONDES","Reprobado",111
"801",13114,"LAS CONDES","Retirado",689
"802",13114,"LAS CONDES",NA,44
"803",13115,"LO BARNECHEA","Promovido",8093
"804",13115,"LO BARNECHEA","Reprobado",63
"805",13115,"LO BARNECHEA","Retirado",168
"806",13116,"LO ESPEJO","Promovido",4825
"807",13116,"LO ESPEJO","Reprobado",194
"808",13116,"LO ESPEJO","Retirado",533
"809",13117,"LO PRADO","Promovido",5307
"810",13117,"LO PRADO","Reprobado",145
"811",13117,"LO PRADO","Retirado",514
"812",13118,"MACUL","Promovido",6301
"813",13118,"MACUL","Reprobado",124
"814",13118,"MACUL","Retirado",573
"815",13119,"MAIPÚ","Promovido",34570
"816",13119,"MAIPÚ","Reprobado",602
"817",13119,"MAIPÚ","Retirado",2828
"818",13120,"ÑUÑOA","Promovido",11915
"819",13120,"ÑUÑOA","Reprobado",129
"820",13120,"ÑUÑOA","Retirado",930
"821",13121,"PEDRO AGUIRRE CERDA","Promovido",6905
"822",13121,"PEDRO AGUIRRE CERDA","Reprobado",156
"823",13121,"PEDRO AGUIRRE CERDA","Retirado",647
"824",13122,"PEÑALOLÉN","Promovido",14575
"825",13122,"PEÑALOLÉN","Reprobado",306
"826",13122,"PEÑALOLÉN","Retirado",1351
"827",13123,"PROVIDENCIA","Promovido",9389
"828",13123,"PROVIDENCIA","Reprobado",52
"829",13123,"PROVIDENCIA","Retirado",1704
"830",13123,"PROVIDENCIA",NA,2
"831",13124,"PUDAHUEL","Promovido",13490
"832",13124,"PUDAHUEL","Reprobado",244
"833",13124,"PUDAHUEL","Retirado",1299
"834",13125,"QUILICURA","Promovido",16021
"835",13125,"QUILICURA","Reprobado",386
"836",13125,"QUILICURA","Retirado",1144
"837",13126,"QUINTA NORMAL","Promovido",9936
"838",13126,"QUINTA NORMAL","Reprobado",226
"839",13126,"QUINTA NORMAL","Retirado",866
"840",13127,"RECOLETA","Promovido",12116
"841",13127,"RECOLETA","Reprobado",215
"842",13127,"RECOLETA","Retirado",1109
"843",13128,"RENCA","Promovido",9652
"844",13128,"RENCA","Reprobado",221
"845",13128,"RENCA","Retirado",1240
"846",13129,"SAN JOAQUÍN","Promovido",4427
"847",13129,"SAN JOAQUÍN","Reprobado",136
"848",13129,"SAN JOAQUÍN","Retirado",504
"849",13130,"SAN MIGUEL","Promovido",8002
"850",13130,"SAN MIGUEL","Reprobado",104
"851",13130,"SAN MIGUEL","Retirado",780
"852",13131,"SAN RAMÓN","Promovido",5317
"853",13131,"SAN RAMÓN","Reprobado",142
"854",13131,"SAN RAMÓN","Retirado",599
"855",13131,"SAN RAMÓN",NA,148
"856",13132,"VITACURA","Promovido",7779
"857",13132,"VITACURA","Reprobado",40
"858",13132,"VITACURA","Retirado",242
"859",13201,"PUENTE ALTO","Promovido",37191
"860",13201,"PUENTE ALTO","Reprobado",922
"861",13201,"PUENTE ALTO","Retirado",4229
"862",13202,"PIRQUE","Promovido",1470
"863",13202,"PIRQUE","Reprobado",10
"864",13202,"PIRQUE","Retirado",67
"865",13203,"SAN JOSÉ DE MAIPO","Promovido",952
"866",13203,"SAN JOSÉ DE MAIPO","Reprobado",25
"867",13203,"SAN JOSÉ DE MAIPO","Retirado",76
"868",13301,"COLINA","Promovido",14410
"869",13301,"COLINA","Reprobado",339
"870",13301,"COLINA","Retirado",933
"871",13302,"LAMPA","Promovido",8224
"872",13302,"LAMPA","Reprobado",229
"873",13302,"LAMPA","Retirado",751
"874",13303,"TILTIL","Promovido",1330
"875",13303,"TILTIL","Reprobado",6
"876",13303,"TILTIL","Retirado",111
"877",13401,"SAN BERNARDO","Promovido",22366
"878",13401,"SAN BERNARDO","Reprobado",459
"879",13401,"SAN BERNARDO","Retirado",2083
"880",13402,"BUIN","Promovido",7282
"881",13402,"BUIN","Reprobado",201
"882",13402,"BUIN","Retirado",713
"883",13403,"CALERA DE TANGO","Promovido",2074
"884",13403,"CALERA DE TANGO","Reprobado",10
"885",13403,"CALERA DE TANGO","Retirado",98
"886",13404,"PAINE","Promovido",5966
"887",13404,"PAINE","Reprobado",100
"888",13404,"PAINE","Retirado",335
"889",13501,"MELIPILLA","Promovido",9808
"890",13501,"MELIPILLA","Reprobado",200
"891",13501,"MELIPILLA","Retirado",763
"892",13502,"ALHUÉ","Promovido",508
"893",13502,"ALHUÉ","Reprobado",7
"894",13502,"ALHUÉ","Retirado",28
"895",13503,"CURACAVÍ","Promovido",2634
"896",13503,"CURACAVÍ","Reprobado",43
"897",13503,"CURACAVÍ","Retirado",238
"898",13504,"MARÍA PINTO","Promovido",770
"899",13504,"MARÍA PINTO","Reprobado",4
"900",13504,"MARÍA PINTO","Retirado",59
"901",13505,"SAN PEDRO","Promovido",675
"902",13505,"SAN PEDRO","Reprobado",14
"903",13505,"SAN PEDRO","Retirado",45
"904",13601,"TALAGANTE","Promovido",6658
"905",13601,"TALAGANTE","Reprobado",137
"906",13601,"TALAGANTE","Retirado",476
"907",13602,"EL MONTE","Promovido",2636
"908",13602,"EL MONTE","Reprobado",16
"909",13602,"EL MONTE","Retirado",282
"910",13603,"ISLA DE MAIPO","Promovido",2480
"911",13603,"ISLA DE MAIPO","Reprobado",76
"912",13603,"ISLA DE MAIPO","Retirado",225
"913",13604,"PADRE HURTADO","Promovido",5243
"914",13604,"PADRE HURTADO","Reprobado",116
"915",13604,"PADRE HURTADO","Retirado",374
"916",13605,"PEÑAFLOR","Promovido",6510
"917",13605,"PEÑAFLOR","Reprobado",130
"918",13605,"PEÑAFLOR","Retirado",759
"919",14101,"VALDIVIA","Promovido",11059
"920",14101,"VALDIVIA","Reprobado",176
"921",14101,"VALDIVIA","Retirado",1103
"922",14102,"CORRAL","Promovido",294
"923",14102,"CORRAL","Reprobado",22
"924",14102,"CORRAL","Retirado",26
"925",14103,"LANCO","Promovido",1262
"926",14103,"LANCO","Reprobado",11
"927",14103,"LANCO","Retirado",101
"928",14104,"LOS LAGOS","Promovido",1503
"929",14104,"LOS LAGOS","Reprobado",20
"930",14104,"LOS LAGOS","Retirado",180
"931",14105,"MÁFIL","Promovido",502
"932",14105,"MÁFIL","Reprobado",11
"933",14105,"MÁFIL","Retirado",50
"934",14106,"MARIQUINA","Promovido",1859
"935",14106,"MARIQUINA","Reprobado",33
"936",14106,"MARIQUINA","Retirado",165
"937",14107,"PAILLACO","Promovido",1476
"938",14107,"PAILLACO","Reprobado",10
"939",14107,"PAILLACO","Retirado",169
"940",14108,"PANGUIPULLI","Promovido",2753
"941",14108,"PANGUIPULLI","Reprobado",22
"942",14108,"PANGUIPULLI","Retirado",223
"943",14201,"LA UNIÓN","Promovido",2624
"944",14201,"LA UNIÓN","Reprobado",31
"945",14201,"LA UNIÓN","Retirado",228
"946",14202,"FUTRONO","Promovido",1275
"947",14202,"FUTRONO","Reprobado",15
"948",14202,"FUTRONO","Retirado",111
"949",14203,"LAGO RANCO","Promovido",699
"950",14203,"LAGO RANCO","Reprobado",16
"951",14203,"LAGO RANCO","Retirado",72
"952",14204,"RÍO BUENO","Promovido",2220
"953",14204,"RÍO BUENO","Reprobado",22
"954",14204,"RÍO BUENO","Retirado",173
"955",15101,"ARICA","Promovido",18493
"956",15101,"ARICA","Reprobado",204
"957",15101,"ARICA","Retirado",1289
"958",15102,"CAMARONES","Promovido",62
"959",15102,"CAMARONES","Reprobado",2
"960",15102,"CAMARONES","Retirado",9
"961",15201,"PUTRE","Promovido",97
"962",15201,"PUTRE","Retirado",6
"963",15202,"GENERAL LAGOS","Promovido",36
"964",15202,"GENERAL LAGOS","Retirado",3
"965",16101,"CHILLÁN","Promovido",13875
"966",16101,"CHILLÁN","Reprobado",186
"967",16101,"CHILLÁN","Retirado",1003
"968",16102,"BULNES","Promovido",1473
"969",16102,"BULNES","Reprobado",21
"970",16102,"BULNES","Retirado",159
"971",16103,"CHILLÁN VIEJO","Promovido",1601
"972",16103,"CHILLÁN VIEJO","Reprobado",32
"973",16103,"CHILLÁN VIEJO","Retirado",174
"974",16104,"EL CARMEN","Promovido",880
"975",16104,"EL CARMEN","Reprobado",3
"976",16104,"EL CARMEN","Retirado",43
"977",16105,"PEMUCO","Promovido",484
"978",16105,"PEMUCO","Reprobado",2
"979",16105,"PEMUCO","Retirado",27
"980",16106,"PINTO","Promovido",683
"981",16106,"PINTO","Reprobado",4
"982",16106,"PINTO","Retirado",42
"983",16107,"QUILLÓN","Promovido",1067
"984",16107,"QUILLÓN","Reprobado",11
"985",16107,"QUILLÓN","Retirado",82
"986",16108,"SAN IGNACIO","Promovido",833
"987",16108,"SAN IGNACIO","Reprobado",9
"988",16108,"SAN IGNACIO","Retirado",59
"989",16109,"YUNGAY","Promovido",1262
"990",16109,"YUNGAY","Reprobado",28
"991",16109,"YUNGAY","Retirado",68
"992",16201,"QUIRIHUE","Promovido",776
"993",16201,"QUIRIHUE","Reprobado",3
"994",16201,"QUIRIHUE","Retirado",28
"995",16202,"COBQUECURA","Promovido",270
"996",16202,"COBQUECURA","Reprobado",1
"997",16202,"COBQUECURA","Retirado",9
"998",16203,"COELEMU","Promovido",1179
"999",16203,"COELEMU","Reprobado",1
"1000",16203,"COELEMU","Retirado",45
"1001",16204,"NINHUE","Promovido",271
"1002",16204,"NINHUE","Reprobado",1
"1003",16204,"NINHUE","Retirado",19
"1004",16205,"PORTEZUELO","Promovido",295
"1005",16205,"PORTEZUELO","Reprobado",1
"1006",16205,"PORTEZUELO","Retirado",14
"1007",16206,"RANQUIL","Promovido",382
"1008",16206,"RANQUIL","Reprobado",1
"1009",16206,"RANQUIL","Retirado",21
"1010",16207,"TREHUACO","Promovido",194
"1011",16207,"TREHUACO","Reprobado",2
"1012",16207,"TREHUACO","Retirado",10
"1013",16301,"SAN CARLOS","Promovido",3678
"1014",16301,"SAN CARLOS","Reprobado",32
"1015",16301,"SAN CARLOS","Retirado",207
"1016",16302,"COIHUECO","Promovido",1835
"1017",16302,"COIHUECO","Reprobado",44
"1018",16302,"COIHUECO","Retirado",108
"1019",16303,"ÑIQUÉN","Promovido",654
"1020",16303,"ÑIQUÉN","Reprobado",17
"1021",16303,"ÑIQUÉN","Retirado",40
"1022",16304,"SAN FABIÁN","Promovido",345
"1023",16304,"SAN FABIÁN","Reprobado",2
"1024",16304,"SAN FABIÁN","Retirado",16
"1025",16305,"SAN NICOLÁS","Promovido",882
"1026",16305,"SAN NICOLÁS","Reprobado",39
"1027",16305,"SAN NICOLÁS","Retirado",69
