"","codigo_comuna","nombre_comuna","Tipo de zona","n_estudiantes","promedio"
"539",13605,"PEÑAFLOR","Rural",86,5.4
"540",13605,"PEÑAFLOR","Urbano",6358,5.9
"541",14101,"VALDIVIA","Rural",571,5.8
"542",14101,"VALDIVIA","Urbano",10408,5.9
"543",14102,"CORRAL","Rural",209,5.9
"544",14102,"CORRAL","Urbano",150,5.7
"545",14103,"LANCO","Rural",296,6.1
"546",14103,"LANCO","Urbano",874,6.1
"547",14104,"LOS LAGOS","Rural",629,5.8
"548",14104,"LOS LAGOS","Urbano",864,5.9
"549",14105,"MÁFIL","Rural",127,5.9
"550",14105,"MÁFIL","Urbano",350,6
"551",14106,"MARIQUINA","Rural",808,5.8
"552",14106,"MARIQUINA","Urbano",1061,5.9
"553",14107,"PAILLACO","Rural",621,6
"554",14107,"PAILLACO","Urbano",887,5.9
"555",14108,"PANGUIPULLI","Rural",1409,6
"556",14108,"PANGUIPULLI","Urbano",1302,6.2
"557",14201,"LA UNIÓN","Rural",779,5.9
"558",14201,"LA UNIÓN","Urbano",1901,6
"559",14202,"FUTRONO","Rural",653,6
"560",14202,"FUTRONO","Urbano",740,5.8
"561",14203,"LAGO RANCO","Rural",472,6
"562",14203,"LAGO RANCO","Urbano",272,5.8
"563",14204,"RÍO BUENO","Rural",982,5.9
"564",14204,"RÍO BUENO","Urbano",1282,6
"565",15101,"ARICA","Rural",1066,5.9
"566",15101,"ARICA","Urbano",17366,5.9
"567",15102,"CAMARONES","Rural",58,5.4
"568",15201,"PUTRE","Rural",110,6.1
"569",15202,"GENERAL LAGOS","Rural",43,5.7
"570",16101,"CHILLÁN","Rural",707,6.1
"571",16101,"CHILLÁN","Urbano",13020,5.8
"572",16102,"BULNES","Rural",451,6
"573",16102,"BULNES","Urbano",1137,5.7
"574",16103,"CHILLÁN VIEJO","Rural",187,5.7
"575",16103,"CHILLÁN VIEJO","Urbano",1319,5.6
"576",16104,"EL CARMEN","Rural",250,5.9
"577",16104,"EL CARMEN","Urbano",664,6
"578",16105,"PEMUCO","Rural",226,5.8
"579",16105,"PEMUCO","Urbano",269,5.7
"580",16106,"PINTO","Rural",265,6.1
"581",16106,"PINTO","Urbano",391,6.1
"582",16107,"QUILLÓN","Rural",440,5.9
"583",16107,"QUILLÓN","Urbano",774,6
"584",16108,"SAN IGNACIO","Rural",293,5.7
"585",16108,"SAN IGNACIO","Urbano",578,5.8
"586",16109,"YUNGAY","Rural",318,5.6
"587",16109,"YUNGAY","Urbano",972,5.9
"588",16201,"QUIRIHUE","Rural",25,6.2
"589",16201,"QUIRIHUE","Urbano",694,6
"590",16202,"COBQUECURA","Rural",65,6.1
"591",16202,"COBQUECURA","Urbano",194,5.7
"592",16203,"COELEMU","Rural",243,6.1
"593",16203,"COELEMU","Urbano",969,6.1
"594",16204,"NINHUE","Rural",154,6
"595",16204,"NINHUE","Urbano",144,6.1
"596",16205,"PORTEZUELO","Rural",67,5.6
"597",16205,"PORTEZUELO","Urbano",223,6
"598",16206,"RANQUIL","Rural",192,5.7
"599",16206,"RANQUIL","Urbano",224,6
"600",16207,"TREHUACO","Rural",192,6
"601",16301,"SAN CARLOS","Rural",771,5.9
"602",16301,"SAN CARLOS","Urbano",2859,5.9
"603",16302,"COIHUECO","Rural",873,5.8
"604",16302,"COIHUECO","Urbano",973,5.8
"605",16303,"ÑIQUÉN","Rural",492,5.9
"606",16303,"ÑIQUÉN","Urbano",229,5.9
"607",16304,"SAN FABIÁN","Rural",137,5.9
"608",16304,"SAN FABIÁN","Urbano",237,5.7
"609",16305,"SAN NICOLÁS","Rural",454,5.6
"610",16305,"SAN NICOLÁS","Urbano",610,5.8
