"","codigo_comuna","nombre_comuna","Tipo de zona","n_estudiantes","promedio"
"533",13503,"CURACAVÍ","Rural",480,5.7
"534",13503,"CURACAVÍ","Urbano",2197,5.7
"535",13504,"MARÍA PINTO","Rural",467,5.9
"536",13504,"MARÍA PINTO","Urbano",307,5.8
"537",13505,"SAN PEDRO","Rural",689,5.7
"538",13601,"TALAGANTE","Rural",437,5.3
"539",13601,"TALAGANTE","Urbano",6358,5.7
"540",13602,"EL MONTE","Rural",555,5.9
"541",13602,"EL MONTE","Urbano",2097,5.7
"542",13603,"ISLA DE MAIPO","Rural",208,5.4
"543",13603,"ISLA DE MAIPO","Urbano",2348,5.6
"544",13604,"PADRE HURTADO","Rural",351,5.5
"545",13604,"PADRE HURTADO","Urbano",5008,5.6
"546",13605,"PEÑAFLOR","Rural",77,5.8
"547",13605,"PEÑAFLOR","Urbano",6563,5.7
"548",14101,"VALDIVIA","Rural",524,5.3
"549",14101,"VALDIVIA","Urbano",10711,5.6
"550",14102,"CORRAL","Rural",173,5.5
"551",14102,"CORRAL","Urbano",143,5.6
"552",14103,"LANCO","Rural",334,5.6
"553",14103,"LANCO","Urbano",939,5.6
"554",14104,"LOS LAGOS","Rural",601,5.6
"555",14104,"LOS LAGOS","Urbano",922,5.8
"556",14105,"MÁFIL","Rural",113,5.3
"557",14105,"MÁFIL","Urbano",400,5.4
"558",14106,"MARIQUINA","Rural",792,5.6
"559",14106,"MARIQUINA","Urbano",1100,5.6
"560",14107,"PAILLACO","Rural",583,5.8
"561",14107,"PAILLACO","Urbano",903,5.7
"562",14108,"PANGUIPULLI","Rural",1479,5.7
"563",14108,"PANGUIPULLI","Urbano",1298,6
"564",14201,"LA UNIÓN","Rural",715,5.7
"565",14201,"LA UNIÓN","Urbano",1940,5.7
"566",14202,"FUTRONO","Rural",542,5.8
"567",14202,"FUTRONO","Urbano",748,5.7
"568",14203,"LAGO RANCO","Rural",452,5.6
"569",14203,"LAGO RANCO","Urbano",263,5.5
"570",14204,"RÍO BUENO","Rural",978,5.6
"571",14204,"RÍO BUENO","Urbano",1264,5.8
"572",15101,"ARICA","Rural",1113,5.8
"573",15101,"ARICA","Urbano",17584,5.8
"574",15102,"CAMARONES","Rural",64,5.4
"575",15201,"PUTRE","Rural",97,5.7
"576",15202,"GENERAL LAGOS","Rural",36,5.2
"577",16101,"CHILLÁN","Rural",686,6
"578",16101,"CHILLÁN","Urbano",13375,5.7
"579",16102,"BULNES","Rural",420,5.7
"580",16102,"BULNES","Urbano",1074,5.7
"581",16103,"CHILLÁN VIEJO","Rural",187,5.5
"582",16103,"CHILLÁN VIEJO","Urbano",1446,5.6
"583",16104,"EL CARMEN","Rural",270,5.8
"584",16104,"EL CARMEN","Urbano",613,5.9
"585",16105,"PEMUCO","Rural",231,5.5
"586",16105,"PEMUCO","Urbano",255,5.8
"587",16106,"PINTO","Rural",265,5.5
"588",16106,"PINTO","Urbano",422,5.8
"589",16107,"QUILLÓN","Rural",416,5.7
"590",16107,"QUILLÓN","Urbano",662,5.8
"591",16108,"SAN IGNACIO","Rural",285,5.8
"592",16108,"SAN IGNACIO","Urbano",557,5.7
"593",16109,"YUNGAY","Rural",313,5.9
"594",16109,"YUNGAY","Urbano",977,5.8
"595",16201,"QUIRIHUE","Rural",15,4.3
"596",16201,"QUIRIHUE","Urbano",764,5.7
"597",16202,"COBQUECURA","Rural",73,5.7
"598",16202,"COBQUECURA","Urbano",198,5.6
"599",16203,"COELEMU","Rural",205,5.6
"600",16203,"COELEMU","Urbano",975,6.1
"601",16204,"NINHUE","Rural",162,6.2
"602",16204,"NINHUE","Urbano",110,5.7
"603",16205,"PORTEZUELO","Rural",62,5.7
"604",16205,"PORTEZUELO","Urbano",234,5.7
"605",16206,"RANQUIL","Rural",178,5.9
"606",16206,"RANQUIL","Urbano",205,5.7
"607",16207,"TREHUACO","Rural",196,5.7
"608",16301,"SAN CARLOS","Rural",794,5.7
"609",16301,"SAN CARLOS","Urbano",2916,5.6
"610",16302,"COIHUECO","Rural",903,5.6
"611",16302,"COIHUECO","Urbano",976,5.7
"612",16303,"ÑIQUÉN","Rural",469,5.7
"613",16303,"ÑIQUÉN","Urbano",202,6
"614",16304,"SAN FABIÁN","Rural",153,5.9
"615",16304,"SAN FABIÁN","Urbano",194,5.9
"616",16305,"SAN NICOLÁS","Rural",380,5.6
"617",16305,"SAN NICOLÁS","Urbano",541,5.4
