"","codigo_comuna","nombre_comuna","TipoEstablecimiento","n_estudiantes","promedio"
"480",11402,"RÍO IBÁÑEZ","Municipal",175,5.7
"481",12101,"PUNTA ARENAS","Municipal",4337,5.6
"482",12101,"PUNTA ARENAS","Particular Pagado",1483,6.1
"483",12101,"PUNTA ARENAS","Particular Subvencionado",3177,5.8
"484",12102,"LAGUNA BLANCA","Municipal",16,4.9
"485",12103,"RÍO VERDE","Municipal",8,6.6
"486",12104,"SAN GREGORIO","Municipal",26,6.2
"487",12201,"CABO DE HORNOS","Municipal",202,6.1
"488",12301,"PORVENIR","Municipal",317,5.5
"489",12301,"PORVENIR","Particular Subvencionado",142,5.9
"490",12302,"PRIMAVERA","Municipal",29,6.1
"491",12303,"TIMAUKEL","Municipal",14,6
"492",12401,"NATALES","Municipal",859,5.4
"493",12401,"NATALES","Particular Subvencionado",742,5.9
"494",12402,"TORRES DEL PAINE","Municipal",20,5.7
"495",13101,"SANTIAGO","Municipal",7555,5.6
"496",13101,"SANTIAGO","Particular Pagado",3485,6.1
"497",13101,"SANTIAGO","Particular Subvencionado",11467,5.7
"498",13102,"CERRILLOS","Municipal",1666,5.4
"499",13102,"CERRILLOS","Particular Subvencionado",3132,5.5
"500",13103,"CERRO NAVIA","Particular Subvencionado",4463,5.5
"501",13103,"CERRO NAVIA","Servicio Local de Educación",2907,5.3
"502",13104,"CONCHALÍ","Municipal",3685,5.4
"503",13104,"CONCHALÍ","Particular Pagado",130,5.5
"504",13104,"CONCHALÍ","Particular Subvencionado",5689,5.5
"505",13105,"EL BOSQUE","Municipal",3024,5.3
"506",13105,"EL BOSQUE","Particular Pagado",252,6
"507",13105,"EL BOSQUE","Particular Subvencionado",10955,5.5
"508",13106,"ESTACIÓN CENTRAL","Municipal",3903,5.4
"509",13106,"ESTACIÓN CENTRAL","Particular Pagado",722,5.8
"510",13106,"ESTACIÓN CENTRAL","Particular Subvencionado",5562,5.6
"511",13107,"HUECHURABA","Municipal",1515,5.4
"512",13107,"HUECHURABA","Particular Pagado",2767,6
"513",13107,"HUECHURABA","Particular Subvencionado",1796,5.4
"514",13108,"INDEPENDENCIA","Municipal",2306,5.8
"515",13108,"INDEPENDENCIA","Particular Pagado",415,5.9
"516",13108,"INDEPENDENCIA","Particular Subvencionado",4733,5.5
"517",13109,"LA CISTERNA","Municipal",1152,5.6
"518",13109,"LA CISTERNA","Particular Pagado",330,5.8
"519",13109,"LA CISTERNA","Particular Subvencionado",7244,5.7
"520",13110,"LA FLORIDA","Municipal",4660,5.4
"521",13110,"LA FLORIDA","Particular Pagado",3210,6
"522",13110,"LA FLORIDA","Particular Subvencionado",21081,5.6
"523",13111,"LA GRANJA","Particular Subvencionado",5497,5.5
"524",13111,"LA GRANJA","Servicio Local de Educación",2395,5.3
"525",13112,"LA PINTANA","Municipal",2110,5.2
"526",13112,"LA PINTANA","Particular Subvencionado",11532,5.4
"527",13113,"LA REINA","Municipal",1450,5.4
"528",13113,"LA REINA","Particular Pagado",4686,6.1
"529",13113,"LA REINA","Particular Subvencionado",2744,5.5
"530",13114,"LAS CONDES","Municipal",1640,5.6
"531",13114,"LAS CONDES","Particular Pagado",10562,6.1
"532",13114,"LAS CONDES","Particular Subvencionado",1974,5.7
"533",13115,"LO BARNECHEA","Municipal",482,5.4
"534",13115,"LO BARNECHEA","Particular Pagado",6030,6.1
"535",13115,"LO BARNECHEA","Particular Subvencionado",1644,5.6
"536",13116,"LO ESPEJO","Municipal",2059,5.3
"537",13116,"LO ESPEJO","Particular Subvencionado",2960,5.4
"538",13117,"LO PRADO","Particular Subvencionado",3182,5.6
"539",13117,"LO PRADO","Servicio Local de Educación",2270,5.4
"540",13118,"MACUL","Particular Pagado",878,6
"541",13118,"MACUL","Particular Subvencionado",3690,5.5
"542",13118,"MACUL","Servicio Local de Educación",1857,5.5
"543",13119,"MAIPÚ","Corporación de Administración Delegada",163,5.9
"544",13119,"MAIPÚ","Municipal",6616,5.6
"545",13119,"MAIPÚ","Particular Pagado",1654,6
"546",13119,"MAIPÚ","Particular Subvencionado",26739,5.6
"547",13120,"ÑUÑOA","Municipal",4170,5.6
"548",13120,"ÑUÑOA","Particular Pagado",5197,5.9
"549",13120,"ÑUÑOA","Particular Subvencionado",2677,5.6
"550",13121,"PEDRO AGUIRRE CERDA","Municipal",1899,5.5
"551",13121,"PEDRO AGUIRRE CERDA","Particular Subvencionado",5162,5.4
"552",13122,"PEÑALOLÉN","Municipal",3322,5.3
"553",13122,"PEÑALOLÉN","Particular Pagado",4644,6
"554",13122,"PEÑALOLÉN","Particular Subvencionado",6915,5.4
"555",13123,"PROVIDENCIA","Municipal",2350,5.8
"556",13123,"PROVIDENCIA","Particular Pagado",5771,6.2
"557",13123,"PROVIDENCIA","Particular Subvencionado",1320,5.9
"558",13124,"PUDAHUEL","Particular Pagado",577,5.6
"559",13124,"PUDAHUEL","Particular Subvencionado",8398,5.5
"560",13124,"PUDAHUEL","Servicio Local de Educación",4762,5.6
"561",13125,"QUILICURA","Municipal",2956,5.3
"562",13125,"QUILICURA","Particular Pagado",981,6
"563",13125,"QUILICURA","Particular Subvencionado",12471,5.5
"564",13126,"QUINTA NORMAL","Municipal",4161,5.5
"565",13126,"QUINTA NORMAL","Particular Subvencionado",6001,5.5
"566",13127,"RECOLETA","Municipal",3773,5.6
"567",13127,"RECOLETA","Particular Pagado",593,6.1
"568",13127,"RECOLETA","Particular Subvencionado",7965,5.5
"569",13128,"RENCA","Municipal",3318,5.4
"570",13128,"RENCA","Particular Subvencionado",6555,5.4
"571",13129,"SAN JOAQUÍN","Particular Subvencionado",2642,5.5
"572",13129,"SAN JOAQUÍN","Servicio Local de Educación",1921,5.5
"573",13130,"SAN MIGUEL","Municipal",1401,5.5
"574",13130,"SAN MIGUEL","Particular Pagado",1016,5.8
"575",13130,"SAN MIGUEL","Particular Subvencionado",5689,5.7
"576",13131,"SAN RAMÓN","Municipal",988,5.3
"577",13131,"SAN RAMÓN","Particular Subvencionado",4471,5.4
"578",13132,"VITACURA","Municipal",992,5.6
"579",13132,"VITACURA","Particular Pagado",6632,6.1
"580",13132,"VITACURA","Particular Subvencionado",195,5.7
"581",13201,"PUENTE ALTO","Municipal",6467,5.3
"582",13201,"PUENTE ALTO","Particular Pagado",1607,5.8
"583",13201,"PUENTE ALTO","Particular Subvencionado",30039,5.5
"584",13202,"PIRQUE","Municipal",1118,5.8
"585",13202,"PIRQUE","Particular Pagado",362,6.2
"586",13203,"SAN JOSÉ DE MAIPO","Municipal",650,5.3
"587",13203,"SAN JOSÉ DE MAIPO","Particular Subvencionado",327,5.6
"588",13301,"COLINA","Municipal",2955,5.2
"589",13301,"COLINA","Particular Pagado",5717,6
"590",13301,"COLINA","Particular Subvencionado",6077,5.5
"591",13302,"LAMPA","Municipal",2162,5.3
"592",13302,"LAMPA","Particular Pagado",406,6
"593",13302,"LAMPA","Particular Subvencionado",5885,5.5
"594",13303,"TILTIL","Municipal",633,5.7
"595",13303,"TILTIL","Particular Subvencionado",703,5.7
"596",13401,"SAN BERNARDO","Municipal",7292,5.4
"597",13401,"SAN BERNARDO","Particular Pagado",1339,5.7
"598",13401,"SAN BERNARDO","Particular Subvencionado",14194,5.6
"599",13402,"BUIN","Municipal",3122,5.5
"600",13402,"BUIN","Particular Pagado",1500,5.9
"601",13402,"BUIN","Particular Subvencionado",2861,5.5
"602",13403,"CALERA DE TANGO","Municipal",921,5.7
"603",13403,"CALERA DE TANGO","Particular Pagado",772,6.1
"604",13403,"CALERA DE TANGO","Particular Subvencionado",391,5.6
"605",13404,"PAINE","Municipal",2794,5.4
"606",13404,"PAINE","Particular Pagado",123,6.3
"607",13404,"PAINE","Particular Subvencionado",3149,5.7
"608",13501,"MELIPILLA","Municipal",4080,5.6
"609",13501,"MELIPILLA","Particular Pagado",848,6.1
"610",13501,"MELIPILLA","Particular Subvencionado",5080,5.6
"611",13502,"ALHUÉ","Municipal",515,5.7
"612",13503,"CURACAVÍ","Municipal",1039,5.5
"613",13503,"CURACAVÍ","Particular Pagado",132,6
"614",13503,"CURACAVÍ","Particular Subvencionado",1506,5.8
"615",13504,"MARÍA PINTO","Municipal",774,5.8
"616",13505,"SAN PEDRO","Municipal",689,5.7
"617",13601,"TALAGANTE","Municipal",2388,5.6
"618",13601,"TALAGANTE","Particular Pagado",1201,6
"619",13601,"TALAGANTE","Particular Subvencionado",3206,5.7
"620",13602,"EL MONTE","Municipal",1127,5.7
"621",13602,"EL MONTE","Particular Subvencionado",1525,5.8
"622",13603,"ISLA DE MAIPO","Municipal",1199,5.7
"623",13603,"ISLA DE MAIPO","Particular Pagado",55,5.4
"624",13603,"ISLA DE MAIPO","Particular Subvencionado",1302,5.5
"625",13604,"PADRE HURTADO","Municipal",750,5.4
"626",13604,"PADRE HURTADO","Particular Pagado",331,6.3
"627",13604,"PADRE HURTADO","Particular Subvencionado",4278,5.6
"628",13605,"PEÑAFLOR","Municipal",2157,5.5
"629",13605,"PEÑAFLOR","Particular Pagado",245,6.1
"630",13605,"PEÑAFLOR","Particular Subvencionado",4238,5.7
"631",14101,"VALDIVIA","Municipal",3972,5.4
"632",14101,"VALDIVIA","Particular Pagado",1190,5.9
"633",14101,"VALDIVIA","Particular Subvencionado",6073,5.7
"634",14102,"CORRAL","Municipal",307,5.5
"635",14102,"CORRAL","Particular Subvencionado",9,5.9
"636",14103,"LANCO","Municipal",436,5.5
"637",14103,"LANCO","Particular Subvencionado",837,5.7
"638",14104,"LOS LAGOS","Municipal",1154,5.8
"639",14104,"LOS LAGOS","Particular Subvencionado",369,5.5
"640",14105,"MÁFIL","Municipal",253,5.4
"641",14105,"MÁFIL","Particular Subvencionado",260,5.5
"642",14106,"MARIQUINA","Municipal",494,5.5
"643",14106,"MARIQUINA","Particular Subvencionado",1398,5.6
"644",14107,"PAILLACO","Municipal",883,5.9
"645",14107,"PAILLACO","Particular Subvencionado",603,5.5
"646",14108,"PANGUIPULLI","Municipal",1459,5.9
"647",14108,"PANGUIPULLI","Particular Subvencionado",1318,5.8
"648",14201,"LA UNIÓN","Municipal",1671,5.7
"649",14201,"LA UNIÓN","Particular Pagado",110,5.7
"650",14201,"LA UNIÓN","Particular Subvencionado",874,5.7
"651",14202,"FUTRONO","Municipal",650,5.8
"652",14202,"FUTRONO","Particular Subvencionado",640,5.7
"653",14203,"LAGO RANCO","Municipal",604,5.5
"654",14203,"LAGO RANCO","Particular Subvencionado",111,5.7
"655",14204,"RÍO BUENO","Municipal",1250,5.7
"656",14204,"RÍO BUENO","Particular Subvencionado",992,5.7
"657",15101,"ARICA","Particular Pagado",865,6.1
"658",15101,"ARICA","Particular Subvencionado",11615,5.8
"659",15101,"ARICA","Servicio Local de Educación",6217,5.8
"660",15102,"CAMARONES","Servicio Local de Educación",64,5.4
"661",15201,"PUTRE","Servicio Local de Educación",97,5.7
"662",15202,"GENERAL LAGOS","Servicio Local de Educación",36,5.2
"663",16101,"CHILLÁN","Municipal",3358,5.6
"664",16101,"CHILLÁN","Particular Pagado",396,5.8
"665",16101,"CHILLÁN","Particular Subvencionado",10307,5.7
"666",16102,"BULNES","Municipal",781,5.6
"667",16102,"BULNES","Particular Subvencionado",713,5.9
"668",16103,"CHILLÁN VIEJO","Municipal",424,5.5
"669",16103,"CHILLÁN VIEJO","Particular Subvencionado",1209,5.6
"670",16104,"EL CARMEN","Municipal",804,5.8
"671",16104,"EL CARMEN","Particular Subvencionado",79,5.9
"672",16105,"PEMUCO","Municipal",486,5.7
"673",16106,"PINTO","Municipal",467,5.6
"674",16106,"PINTO","Particular Subvencionado",220,5.9
"675",16107,"QUILLÓN","Municipal",793,5.7
"676",16107,"QUILLÓN","Particular Subvencionado",285,5.9
"677",16108,"SAN IGNACIO","Municipal",604,5.6
"678",16108,"SAN IGNACIO","Particular Subvencionado",238,6
"679",16109,"YUNGAY","Municipal",563,5.5
"680",16109,"YUNGAY","Particular Subvencionado",727,6
"681",16201,"QUIRIHUE","Municipal",607,5.5
"682",16201,"QUIRIHUE","Particular Subvencionado",172,6.1
"683",16202,"COBQUECURA","Municipal",271,5.6
"684",16203,"COELEMU","Municipal",995,6
"685",16203,"COELEMU","Particular Subvencionado",185,6.1
"686",16204,"NINHUE","Municipal",219,5.9
"687",16204,"NINHUE","Particular Subvencionado",53,6.3
"688",16205,"PORTEZUELO","Municipal",190,5.7
"689",16205,"PORTEZUELO","Particular Subvencionado",106,5.8
"690",16206,"RANQUIL","Municipal",275,5.8
"691",16206,"RANQUIL","Particular Subvencionado",108,5.5
"692",16207,"TREHUACO","Municipal",196,5.7
"693",16301,"SAN CARLOS","Municipal",1512,5.6
"694",16301,"SAN CARLOS","Particular Subvencionado",2198,5.7
"695",16302,"COIHUECO","Municipal",1289,5.6
"696",16302,"COIHUECO","Particular Subvencionado",590,5.8
"697",16303,"ÑIQUÉN","Municipal",671,5.8
"698",16304,"SAN FABIÁN","Municipal",347,5.9
"699",16305,"SAN NICOLÁS","Municipal",921,5.5
