"","codigo_comuna","nombre_comuna","SituacionFinal","n_estudiantes"
"612",10106,"LOS MUERMOS","Reprobado",4
"613",10106,"LOS MUERMOS","Retirado",37
"614",10107,"LLANQUIHUE","Promovido",1068
"615",10107,"LLANQUIHUE","Reprobado",30
"616",10107,"LLANQUIHUE","Retirado",26
"617",10108,"MAULLIN","Promovido",830
"618",10108,"MAULLIN","Reprobado",4
"619",10108,"MAULLIN","Retirado",16
"620",10109,"PUERTO VARAS","Promovido",3735
"621",10109,"PUERTO VARAS","Reprobado",6
"622",10109,"PUERTO VARAS","Retirado",96
"623",10201,"CASTRO","Promovido",3578
"624",10201,"CASTRO","Reprobado",17
"625",10201,"CASTRO","Retirado",80
"626",10202,"ANCUD","Promovido",2846
"627",10202,"ANCUD","Reprobado",35
"628",10202,"ANCUD","Retirado",72
"629",10203,"CHONCHI","Promovido",898
"630",10203,"CHONCHI","Reprobado",10
"631",10203,"CHONCHI","Retirado",17
"632",10204,"CURACO DE VÉLEZ","Promovido",181
"633",10204,"CURACO DE VÉLEZ","Reprobado",1
"634",10204,"CURACO DE VÉLEZ","Retirado",3
"635",10205,"DALCAHUE","Promovido",1093
"636",10205,"DALCAHUE","Reprobado",6
"637",10205,"DALCAHUE","Retirado",16
"638",10206,"PUQUELDÓN","Promovido",249
"639",10206,"PUQUELDÓN","Reprobado",2
"640",10206,"PUQUELDÓN","Retirado",1
"641",10207,"QUEILÉN","Promovido",351
"642",10207,"QUEILÉN","Retirado",12
"643",10208,"QUELLÓN","Promovido",2170
"644",10208,"QUELLÓN","Reprobado",13
"645",10208,"QUELLÓN","Retirado",39
"646",10209,"QUEMCHI","Promovido",503
"647",10209,"QUEMCHI","Reprobado",3
"648",10209,"QUEMCHI","Retirado",13
"649",10210,"QUINCHAO","Promovido",563
"650",10210,"QUINCHAO","Reprobado",6
"651",10210,"QUINCHAO","Retirado",6
"652",10301,"OSORNO","Promovido",11801
"653",10301,"OSORNO","Reprobado",114
"654",10301,"OSORNO","Retirado",508
"655",10302,"PUERTO OCTAY","Promovido",563
"656",10302,"PUERTO OCTAY","Reprobado",7
"657",10302,"PUERTO OCTAY","Retirado",29
"658",10303,"PURRANQUE","Promovido",1385
"659",10303,"PURRANQUE","Reprobado",10
"660",10303,"PURRANQUE","Retirado",48
"661",10304,"PUYEHUE","Promovido",709
"662",10304,"PUYEHUE","Retirado",18
"663",10305,"RÍO NEGRO","Promovido",811
"664",10305,"RÍO NEGRO","Reprobado",7
"665",10305,"RÍO NEGRO","Retirado",30
"666",10306,"SAN JUAN DE LA COSTA","Promovido",515
"667",10306,"SAN JUAN DE LA COSTA","Reprobado",11
"668",10306,"SAN JUAN DE LA COSTA","Retirado",39
"669",10307,"SAN PABLO","Promovido",648
"670",10307,"SAN PABLO","Reprobado",3
"671",10307,"SAN PABLO","Retirado",28
"672",10401,"CHAITÉN","Promovido",288
"673",10401,"CHAITÉN","Reprobado",1
"674",10401,"CHAITÉN","Retirado",12
"675",10402,"FUTALEUFÚ","Promovido",195
"676",10402,"FUTALEUFÚ","Reprobado",2
"677",10402,"FUTALEUFÚ","Retirado",4
"678",10403,"HUALAIHUÉ","Promovido",653
"679",10403,"HUALAIHUÉ","Reprobado",6
"680",10403,"HUALAIHUÉ","Retirado",13
"681",10404,"PALENA","Promovido",100
"682",10404,"PALENA","Retirado",14
"683",11101,"COYHAIQUE","Promovido",4614
"684",11101,"COYHAIQUE","Reprobado",34
"685",11101,"COYHAIQUE","Retirado",114
"686",11101,"COYHAIQUE",NA,1
"687",11102,"LAGO VERDE","Promovido",37
"688",11102,"LAGO VERDE","Retirado",3
"689",11201,"AYSÉN","Promovido",1962
"690",11201,"AYSÉN","Reprobado",35
"691",11201,"AYSÉN","Retirado",69
"692",11202,"CISNES","Promovido",420
"693",11202,"CISNES","Reprobado",5
"694",11202,"CISNES","Retirado",15
"695",11203,"GUAITECAS","Promovido",107
"696",11203,"GUAITECAS","Reprobado",1
"697",11203,"GUAITECAS","Retirado",6
"698",11301,"COCHRANE","Promovido",267
"699",11301,"COCHRANE","Retirado",3
"700",11302,"O'HIGGINS","Promovido",48
"701",11302,"O'HIGGINS","Retirado",4
"702",11303,"TORTEL","Promovido",42
"703",11303,"TORTEL","Reprobado",3
"704",11401,"CHILE CHICO","Promovido",342
"705",11401,"CHILE CHICO","Retirado",12
"706",11402,"RÍO IBÁÑEZ","Promovido",157
"707",11402,"RÍO IBÁÑEZ","Reprobado",1
"708",11402,"RÍO IBÁÑEZ","Retirado",7
"709",12101,"PUNTA ARENAS","Promovido",8774
"710",12101,"PUNTA ARENAS","Reprobado",34
"711",12101,"PUNTA ARENAS","Retirado",251
"712",12102,"LAGUNA BLANCA","Promovido",14
"713",12103,"RÍO VERDE","Promovido",7
"714",12104,"SAN GREGORIO","Promovido",23
"715",12104,"SAN GREGORIO","Retirado",1
"716",12201,"CABO DE HORNOS","Promovido",185
"717",12301,"PORVENIR","Promovido",463
"718",12301,"PORVENIR","Retirado",18
"719",12302,"PRIMAVERA","Promovido",34
"720",12302,"PRIMAVERA","Retirado",1
"721",12303,"TIMAUKEL","Promovido",12
"722",12303,"TIMAUKEL","Retirado",1
"723",12401,"NATALES","Promovido",1594
"724",12401,"NATALES","Reprobado",21
"725",12401,"NATALES","Retirado",31
"726",12402,"TORRES DEL PAINE","Promovido",18
"727",12402,"TORRES DEL PAINE","Retirado",1
"728",13101,"SANTIAGO","Promovido",22067
"729",13101,"SANTIAGO","Reprobado",197
"730",13101,"SANTIAGO","Retirado",817
"731",13102,"CERRILLOS","Promovido",4747
"732",13102,"CERRILLOS","Reprobado",36
"733",13102,"CERRILLOS","Retirado",169
"734",13103,"CERRO NAVIA","Promovido",7137
"735",13103,"CERRO NAVIA","Reprobado",96
"736",13103,"CERRO NAVIA","Retirado",254
"737",13104,"CONCHALÍ","Promovido",9261
"738",13104,"CONCHALÍ","Reprobado",78
"739",13104,"CONCHALÍ","Retirado",328
"740",13105,"EL BOSQUE","Promovido",13682
"741",13105,"EL BOSQUE","Reprobado",161
"742",13105,"EL BOSQUE","Retirado",471
"743",13106,"ESTACIÓN CENTRAL","Promovido",9995
"744",13106,"ESTACIÓN CENTRAL","Reprobado",51
"745",13106,"ESTACIÓN CENTRAL","Retirado",372
"746",13107,"HUECHURABA","Promovido",5899
"747",13107,"HUECHURABA","Reprobado",17
"748",13107,"HUECHURABA","Retirado",230
"749",13108,"INDEPENDENCIA","Promovido",7356
"750",13108,"INDEPENDENCIA","Reprobado",54
"751",13108,"INDEPENDENCIA","Retirado",308
"752",13108,"INDEPENDENCIA",NA,1
"753",13109,"LA CISTERNA","Promovido",8642
"754",13109,"LA CISTERNA","Reprobado",58
"755",13109,"LA CISTERNA","Retirado",267
"756",13110,"LA FLORIDA","Promovido",27446
"757",13110,"LA FLORIDA","Reprobado",475
"758",13110,"LA FLORIDA","Retirado",1424
"759",13110,"LA FLORIDA",NA,1
"760",13111,"LA GRANJA","Promovido",7755
"761",13111,"LA GRANJA","Reprobado",74
"762",13111,"LA GRANJA","Retirado",302
"763",13112,"LA PINTANA","Promovido",13333
"764",13112,"LA PINTANA","Reprobado",243
"765",13112,"LA PINTANA","Retirado",533
"766",13113,"LA REINA","Promovido",8800
"767",13113,"LA REINA","Reprobado",41
"768",13113,"LA REINA","Retirado",442
"769",13114,"LAS CONDES","Promovido",13993
"770",13114,"LAS CONDES","Reprobado",56
"771",13114,"LAS CONDES","Retirado",653
"772",13114,"LAS CONDES",NA,55
"773",13115,"LO BARNECHEA","Promovido",8126
"774",13115,"LO BARNECHEA","Reprobado",33
"775",13115,"LO BARNECHEA","Retirado",247
"776",13116,"LO ESPEJO","Promovido",4681
"777",13116,"LO ESPEJO","Reprobado",119
"778",13116,"LO ESPEJO","Retirado",201
"779",13117,"LO PRADO","Promovido",5381
"780",13117,"LO PRADO","Reprobado",76
"781",13117,"LO PRADO","Retirado",153
"782",13118,"MACUL","Promovido",6239
"783",13118,"MACUL","Reprobado",47
"784",13118,"MACUL","Retirado",274
"785",13119,"MAIPÚ","Promovido",34016
"786",13119,"MAIPÚ","Reprobado",298
"787",13119,"MAIPÚ","Retirado",1334
"788",13120,"ÑUÑOA","Promovido",11855
"789",13120,"ÑUÑOA","Reprobado",78
"790",13120,"ÑUÑOA","Retirado",751
"791",13121,"PEDRO AGUIRRE CERDA","Promovido",6924
"792",13121,"PEDRO AGUIRRE CERDA","Reprobado",58
"793",13121,"PEDRO AGUIRRE CERDA","Retirado",263
"794",13122,"PEÑALOLÉN","Promovido",14428
"795",13122,"PEÑALOLÉN","Reprobado",189
"796",13122,"PEÑALOLÉN","Retirado",685
"797",13123,"PROVIDENCIA","Promovido",9315
"798",13123,"PROVIDENCIA","Reprobado",38
"799",13123,"PROVIDENCIA","Retirado",590
"800",13124,"PUDAHUEL","Promovido",13302
"801",13124,"PUDAHUEL","Reprobado",135
"802",13124,"PUDAHUEL","Retirado",315
"803",13125,"QUILICURA","Promovido",15873
"804",13125,"QUILICURA","Reprobado",119
"805",13125,"QUILICURA","Retirado",456
"806",13126,"QUINTA NORMAL","Promovido",9870
"807",13126,"QUINTA NORMAL","Reprobado",88
"808",13126,"QUINTA NORMAL","Retirado",418
"809",13127,"RECOLETA","Promovido",11943
"810",13127,"RECOLETA","Reprobado",94
"811",13127,"RECOLETA","Retirado",340
"812",13128,"RENCA","Promovido",9654
"813",13128,"RENCA","Reprobado",105
"814",13128,"RENCA","Retirado",293
"815",13129,"SAN JOAQUÍN","Promovido",4243
"816",13129,"SAN JOAQUÍN","Reprobado",107
"817",13129,"SAN JOAQUÍN","Retirado",222
"818",13129,"SAN JOAQUÍN",NA,2
"819",13130,"SAN MIGUEL","Promovido",8054
"820",13130,"SAN MIGUEL","Reprobado",80
"821",13130,"SAN MIGUEL","Retirado",358
"822",13131,"SAN RAMÓN","Promovido",5433
"823",13131,"SAN RAMÓN","Reprobado",82
"824",13131,"SAN RAMÓN","Retirado",171
"825",13132,"VITACURA","Promovido",7940
"826",13132,"VITACURA","Reprobado",14
"827",13132,"VITACURA","Retirado",165
"828",13201,"PUENTE ALTO","Promovido",37033
"829",13201,"PUENTE ALTO","Reprobado",557
"830",13201,"PUENTE ALTO","Retirado",1340
"831",13202,"PIRQUE","Promovido",1461
"832",13202,"PIRQUE","Reprobado",7
"833",13202,"PIRQUE","Retirado",44
"834",13203,"SAN JOSÉ DE MAIPO","Promovido",990
"835",13203,"SAN JOSÉ DE MAIPO","Reprobado",15
"836",13203,"SAN JOSÉ DE MAIPO","Retirado",20
"837",13301,"COLINA","Promovido",14783
"838",13301,"COLINA","Reprobado",123
"839",13301,"COLINA","Retirado",461
"840",13302,"LAMPA","Promovido",8404
"841",13302,"LAMPA","Reprobado",59
"842",13302,"LAMPA","Retirado",241
"843",13303,"TILTIL","Promovido",1323
"844",13303,"TILTIL","Reprobado",3
"845",13303,"TILTIL","Retirado",75
"846",13401,"SAN BERNARDO","Promovido",22059
"847",13401,"SAN BERNARDO","Reprobado",250
"848",13401,"SAN BERNARDO","Retirado",935
"849",13402,"BUIN","Promovido",7643
"850",13402,"BUIN","Reprobado",65
"851",13402,"BUIN","Retirado",332
"852",13403,"CALERA DE TANGO","Promovido",1965
"853",13403,"CALERA DE TANGO","Reprobado",5
"854",13403,"CALERA DE TANGO","Retirado",86
"855",13403,"CALERA DE TANGO",NA,64
"856",13404,"PAINE","Promovido",6093
"857",13404,"PAINE","Reprobado",38
"858",13404,"PAINE","Retirado",190
"859",13501,"MELIPILLA","Promovido",9698
"860",13501,"MELIPILLA","Reprobado",46
"861",13501,"MELIPILLA","Retirado",342
"862",13502,"ALHUÉ","Promovido",541
"863",13502,"ALHUÉ","Retirado",15
"864",13503,"CURACAVÍ","Promovido",2587
"865",13503,"CURACAVÍ","Reprobado",23
"866",13503,"CURACAVÍ","Retirado",78
"867",13504,"MARÍA PINTO","Promovido",803
"868",13504,"MARÍA PINTO","Reprobado",2
"869",13504,"MARÍA PINTO","Retirado",15
"870",13505,"SAN PEDRO","Promovido",687
"871",13505,"SAN PEDRO","Reprobado",1
"872",13505,"SAN PEDRO","Retirado",13
"873",13601,"TALAGANTE","Promovido",6737
"874",13601,"TALAGANTE","Reprobado",52
"875",13601,"TALAGANTE","Retirado",214
"876",13602,"EL MONTE","Promovido",2689
"877",13602,"EL MONTE","Reprobado",5
"878",13602,"EL MONTE","Retirado",78
"879",13603,"ISLA DE MAIPO","Promovido",2530
"880",13603,"ISLA DE MAIPO","Reprobado",29
"881",13603,"ISLA DE MAIPO","Retirado",68
"882",13604,"PADRE HURTADO","Promovido",5358
"883",13604,"PADRE HURTADO","Reprobado",38
"884",13604,"PADRE HURTADO","Retirado",171
"885",13605,"PEÑAFLOR","Promovido",6426
"886",13605,"PEÑAFLOR","Reprobado",40
"887",13605,"PEÑAFLOR","Retirado",294
"888",14101,"VALDIVIA","Promovido",11029
"889",14101,"VALDIVIA","Reprobado",124
"890",14101,"VALDIVIA","Retirado",342
"891",14102,"CORRAL","Promovido",349
"892",14102,"CORRAL","Reprobado",2
"893",14102,"CORRAL","Retirado",11
"894",14103,"LANCO","Promovido",1217
"895",14103,"LANCO","Reprobado",7
"896",14103,"LANCO","Retirado",34
"897",14104,"LOS LAGOS","Promovido",1497
"898",14104,"LOS LAGOS","Reprobado",9
"899",14104,"LOS LAGOS","Retirado",47
"900",14105,"MÁFIL","Promovido",492
"901",14105,"MÁFIL","Reprobado",3
"902",14105,"MÁFIL","Retirado",14
"903",14106,"MARIQUINA","Promovido",1854
"904",14106,"MARIQUINA","Reprobado",28
"905",14106,"MARIQUINA","Retirado",58
"906",14107,"PAILLACO","Promovido",1457
"907",14107,"PAILLACO","Reprobado",12
"908",14107,"PAILLACO","Retirado",58
"909",14107,"PAILLACO",NA,1
"910",14108,"PANGUIPULLI","Promovido",2739
"911",14108,"PANGUIPULLI","Reprobado",4
"912",14108,"PANGUIPULLI","Retirado",103
"913",14201,"LA UNIÓN","Promovido",2635
"914",14201,"LA UNIÓN","Reprobado",13
"915",14201,"LA UNIÓN","Retirado",71
"916",14202,"FUTRONO","Promovido",1277
"917",14202,"FUTRONO","Reprobado",10
"918",14202,"FUTRONO","Retirado",64
"919",14203,"LAGO RANCO","Promovido",703
"920",14203,"LAGO RANCO","Reprobado",13
"921",14203,"LAGO RANCO","Retirado",16
"922",14204,"RÍO BUENO","Promovido",2231
"923",14204,"RÍO BUENO","Reprobado",15
"924",14204,"RÍO BUENO","Retirado",61
"925",15101,"ARICA","Promovido",18407
"926",15101,"ARICA","Reprobado",91
"927",15101,"ARICA","Retirado",549
"928",15102,"CAMARONES","Promovido",61
"929",15102,"CAMARONES","Retirado",6
"930",15201,"PUTRE","Promovido",103
"931",15201,"PUTRE","Reprobado",1
"932",15201,"PUTRE","Retirado",5
"933",15202,"GENERAL LAGOS","Promovido",42
"934",15202,"GENERAL LAGOS","Reprobado",1
"935",15202,"GENERAL LAGOS","Retirado",3
"936",16101,"CHILLÁN","Promovido",13291
"937",16101,"CHILLÁN","Reprobado",43
"938",16101,"CHILLÁN","Retirado",521
"939",16101,"CHILLÁN",NA,450
"940",16102,"BULNES","Promovido",1500
"941",16102,"BULNES","Reprobado",9
"942",16102,"BULNES","Retirado",48
"943",16102,"BULNES",NA,1
"944",16103,"CHILLÁN VIEJO","Promovido",1498
"945",16103,"CHILLÁN VIEJO","Reprobado",20
"946",16103,"CHILLÁN VIEJO","Retirado",62
"947",16104,"EL CARMEN","Promovido",871
"948",16104,"EL CARMEN","Retirado",16
"949",16105,"PEMUCO","Promovido",464
"950",16105,"PEMUCO","Retirado",3
"951",16106,"PINTO","Promovido",645
"952",16106,"PINTO","Reprobado",1
"953",16106,"PINTO","Retirado",13
"954",16107,"QUILLÓN","Promovido",1119
"955",16107,"QUILLÓN","Reprobado",2
"956",16107,"QUILLÓN","Retirado",40
"957",16108,"SAN IGNACIO","Promovido",809
"958",16108,"SAN IGNACIO","Reprobado",1
"959",16108,"SAN IGNACIO","Retirado",12
"960",16109,"YUNGAY","Promovido",1278
"961",16109,"YUNGAY","Reprobado",8
"962",16109,"YUNGAY","Retirado",34
"963",16201,"QUIRIHUE","Promovido",710
"964",16201,"QUIRIHUE","Reprobado",2
"965",16201,"QUIRIHUE","Retirado",12
"966",16202,"COBQUECURA","Promovido",262
"967",16202,"COBQUECURA","Retirado",8
"968",16203,"COELEMU","Promovido",1189
"969",16203,"COELEMU","Reprobado",2
"970",16203,"COELEMU","Retirado",11
"971",16204,"NINHUE","Promovido",274
"972",16204,"NINHUE","Reprobado",1
"973",16205,"PORTEZUELO","Promovido",289
"974",16205,"PORTEZUELO","Retirado",4
"975",16206,"RANQUIL","Promovido",394
"976",16206,"RANQUIL","Reprobado",2
"977",16206,"RANQUIL","Retirado",13
"978",16207,"TREHUACO","Promovido",183
"979",16207,"TREHUACO","Reprobado",1
"980",16207,"TREHUACO","Retirado",1
"981",16301,"SAN CARLOS","Promovido",3599
"982",16301,"SAN CARLOS","Reprobado",14
"983",16301,"SAN CARLOS","Retirado",60
"984",16302,"COIHUECO","Promovido",1822
"985",16302,"COIHUECO","Reprobado",12
"986",16302,"COIHUECO","Retirado",37
"987",16303,"ÑIQUÉN","Promovido",632
"988",16303,"ÑIQUÉN","Reprobado",3
"989",16303,"ÑIQUÉN","Retirado",5
"990",16304,"SAN FABIÁN","Promovido",346
"991",16304,"SAN FABIÁN","Reprobado",1
"992",16304,"SAN FABIÁN","Retirado",9
"993",16305,"SAN NICOLÁS","Promovido",959
"994",16305,"SAN NICOLÁS","Reprobado",3
"995",16305,"SAN NICOLÁS","Retirado",26
