"","codigo_comuna","nombre_comuna","TipoEstablecimiento","n_estudiantes","promedio"
"482",12101,"PUNTA ARENAS","Municipal",4212,5.3
"483",12101,"PUNTA ARENAS","Particular Pagado",1495,5.3
"484",12101,"PUNTA ARENAS","Particular Subvencionado",3101,4.6
"485",12102,"LAGUNA BLANCA","Municipal",14,6.3
"486",12103,"RÍO VERDE","Municipal",7,4.9
"487",12104,"SAN GREGORIO","Municipal",23,5
"488",12201,"CABO DE HORNOS","Municipal",185,5.8
"489",12301,"PORVENIR","Municipal",312,4.1
"490",12301,"PORVENIR","Particular Subvencionado",151,3.3
"491",12302,"PRIMAVERA","Municipal",34,4.7
"492",12303,"TIMAUKEL","Municipal",12,5.6
"493",12401,"NATALES","Municipal",865,5.1
"494",12401,"NATALES","Particular Subvencionado",750,4.5
"495",12402,"TORRES DEL PAINE","Municipal",18,6.5
"496",13101,"SANTIAGO","Municipal",7505,5.1
"497",13101,"SANTIAGO","Particular Pagado",3436,5.5
"498",13101,"SANTIAGO","Particular Subvencionado",11323,5.3
"499",13102,"CERRILLOS","Municipal",1609,5
"500",13102,"CERRILLOS","Particular Subvencionado",3174,4.9
"501",13103,"CERRO NAVIA","Particular Subvencionado",4448,5.2
"502",13103,"CERRO NAVIA","Servicio Local de Educación",2785,4.7
"503",13104,"CONCHALÍ","Municipal",3604,4.9
"504",13104,"CONCHALÍ","Particular Pagado",130,5.9
"505",13104,"CONCHALÍ","Particular Subvencionado",5605,5.1
"506",13105,"EL BOSQUE","Municipal",2831,5.1
"507",13105,"EL BOSQUE","Particular Pagado",260,5.7
"508",13105,"EL BOSQUE","Particular Subvencionado",10752,5.4
"509",13106,"ESTACIÓN CENTRAL","Municipal",3815,5
"510",13106,"ESTACIÓN CENTRAL","Particular Pagado",718,5.9
"511",13106,"ESTACIÓN CENTRAL","Particular Subvencionado",5513,5.3
"512",13107,"HUECHURABA","Municipal",1498,5.1
"513",13107,"HUECHURABA","Particular Pagado",2639,5.7
"514",13107,"HUECHURABA","Particular Subvencionado",1779,5.1
"515",13108,"INDEPENDENCIA","Municipal",2312,4.8
"516",13108,"INDEPENDENCIA","Particular Pagado",382,5.5
"517",13108,"INDEPENDENCIA","Particular Subvencionado",4716,5.3
"518",13109,"LA CISTERNA","Municipal",1062,5.1
"519",13109,"LA CISTERNA","Particular Pagado",300,5.1
"520",13109,"LA CISTERNA","Particular Subvencionado",7338,5.1
"521",13110,"LA FLORIDA","Municipal",4485,5.2
"522",13110,"LA FLORIDA","Particular Pagado",3136,5.4
"523",13110,"LA FLORIDA","Particular Subvencionado",20301,5.3
"524",13111,"LA GRANJA","Particular Subvencionado",5534,5.3
"525",13111,"LA GRANJA","Servicio Local de Educación",2295,4.7
"526",13112,"LA PINTANA","Municipal",2067,4.9
"527",13112,"LA PINTANA","Particular Subvencionado",11512,5
"528",13113,"LA REINA","Municipal",1388,4.9
"529",13113,"LA REINA","Particular Pagado",4761,5.5
"530",13113,"LA REINA","Particular Subvencionado",2692,5.5
"531",13114,"LAS CONDES","Municipal",1630,5.2
"532",13114,"LAS CONDES","Particular Pagado",10572,5.5
"533",13114,"LAS CONDES","Particular Subvencionado",1847,5.2
"534",13115,"LO BARNECHEA","Municipal",482,5.4
"535",13115,"LO BARNECHEA","Particular Pagado",6052,5.6
"536",13115,"LO BARNECHEA","Particular Subvencionado",1625,5.7
"537",13116,"LO ESPEJO","Municipal",1895,5
"538",13116,"LO ESPEJO","Particular Subvencionado",2905,5.1
"539",13117,"LO PRADO","Particular Subvencionado",3187,5.3
"540",13117,"LO PRADO","Servicio Local de Educación",2270,4.8
"541",13118,"MACUL","Particular Pagado",850,6
"542",13118,"MACUL","Particular Subvencionado",3705,5.4
"543",13118,"MACUL","Servicio Local de Educación",1731,5.2
"544",13119,"MAIPÚ","Corporación de Administración Delegada",194,5.7
"545",13119,"MAIPÚ","Municipal",6277,5.1
"546",13119,"MAIPÚ","Particular Pagado",1513,5.3
"547",13119,"MAIPÚ","Particular Subvencionado",26330,5.4
"548",13120,"ÑUÑOA","Municipal",4248,5.1
"549",13120,"ÑUÑOA","Particular Pagado",5166,5.1
"550",13120,"ÑUÑOA","Particular Subvencionado",2519,5.3
"551",13121,"PEDRO AGUIRRE CERDA","Municipal",1872,4.8
"552",13121,"PEDRO AGUIRRE CERDA","Particular Subvencionado",5110,5.3
"553",13122,"PEÑALOLÉN","Municipal",3320,5.1
"554",13122,"PEÑALOLÉN","Particular Pagado",4666,5.3
"555",13122,"PEÑALOLÉN","Particular Subvencionado",6631,5.4
"556",13123,"PROVIDENCIA","Municipal",2300,5.6
"557",13123,"PROVIDENCIA","Particular Pagado",5751,4.6
"558",13123,"PROVIDENCIA","Particular Subvencionado",1302,5.6
"559",13124,"PUDAHUEL","Particular Pagado",593,5.6
"560",13124,"PUDAHUEL","Particular Subvencionado",8316,5.5
"561",13124,"PUDAHUEL","Servicio Local de Educación",4528,4.9
"562",13125,"QUILICURA","Municipal",2729,4.4
"563",13125,"QUILICURA","Particular Pagado",952,5.5
"564",13125,"QUILICURA","Particular Subvencionado",12311,5.3
"565",13126,"QUINTA NORMAL","Municipal",3883,5
"566",13126,"QUINTA NORMAL","Particular Subvencionado",6075,5.3
"567",13127,"RECOLETA","Municipal",3504,4.9
"568",13127,"RECOLETA","Particular Pagado",588,5.5
"569",13127,"RECOLETA","Particular Subvencionado",7945,5.4
"570",13128,"RENCA","Municipal",3228,4.1
"571",13128,"RENCA","Particular Subvencionado",6531,5.1
"572",13129,"SAN JOAQUÍN","Particular Subvencionado",2417,5.2
"573",13129,"SAN JOAQUÍN","Servicio Local de Educación",1933,4.7
"574",13130,"SAN MIGUEL","Municipal",1343,4.4
"575",13130,"SAN MIGUEL","Particular Pagado",1001,5
"576",13130,"SAN MIGUEL","Particular Subvencionado",5790,5
"577",13131,"SAN RAMÓN","Municipal",1101,4.6
"578",13131,"SAN RAMÓN","Particular Subvencionado",4414,5.1
"579",13132,"VITACURA","Municipal",975,4.6
"580",13132,"VITACURA","Particular Pagado",6783,5.1
"581",13132,"VITACURA","Particular Subvencionado",196,6.2
"582",13201,"PUENTE ALTO","Municipal",6227,5
"583",13201,"PUENTE ALTO","Particular Pagado",1542,5.2
"584",13201,"PUENTE ALTO","Particular Subvencionado",29821,5.3
"585",13202,"PIRQUE","Municipal",1126,4.9
"586",13202,"PIRQUE","Particular Pagado",342,5.1
"587",13203,"SAN JOSÉ DE MAIPO","Municipal",667,4.7
"588",13203,"SAN JOSÉ DE MAIPO","Particular Subvencionado",338,6
"589",13301,"COLINA","Municipal",3026,4.8
"590",13301,"COLINA","Particular Pagado",5807,5.5
"591",13301,"COLINA","Particular Subvencionado",6073,5.2
"592",13302,"LAMPA","Municipal",2148,4.9
"593",13302,"LAMPA","Particular Pagado",416,5.4
"594",13302,"LAMPA","Particular Subvencionado",5899,5.2
"595",13303,"TILTIL","Municipal",634,5
"596",13303,"TILTIL","Particular Subvencionado",692,4.8
"597",13401,"SAN BERNARDO","Municipal",6919,4.8
"598",13401,"SAN BERNARDO","Particular Pagado",1248,5.3
"599",13401,"SAN BERNARDO","Particular Subvencionado",14142,5.3
"600",13402,"BUIN","Municipal",3219,4.9
"601",13402,"BUIN","Particular Pagado",1626,5.7
"602",13402,"BUIN","Particular Subvencionado",2863,5.6
"603",13403,"CALERA DE TANGO","Municipal",968,5.3
"604",13403,"CALERA DE TANGO","Particular Pagado",612,4.5
"605",13403,"CALERA DE TANGO","Particular Subvencionado",390,5.3
"606",13404,"PAINE","Municipal",2722,5.2
"607",13404,"PAINE","Particular Pagado",105,5.7
"608",13404,"PAINE","Particular Subvencionado",3304,4.8
"609",13501,"MELIPILLA","Municipal",4003,5.2
"610",13501,"MELIPILLA","Particular Pagado",725,4.8
"611",13501,"MELIPILLA","Particular Subvencionado",5016,5.2
"612",13502,"ALHUÉ","Municipal",541,4.3
"613",13503,"CURACAVÍ","Municipal",933,5.2
"614",13503,"CURACAVÍ","Particular Pagado",123,5.4
"615",13503,"CURACAVÍ","Particular Subvencionado",1554,4.8
"616",13504,"MARÍA PINTO","Municipal",805,4.8
"617",13505,"SAN PEDRO","Municipal",688,4.9
"618",13601,"TALAGANTE","Municipal",2420,5.2
"619",13601,"TALAGANTE","Particular Pagado",1214,5.3
"620",13601,"TALAGANTE","Particular Subvencionado",3155,4.9
"621",13602,"EL MONTE","Municipal",1169,4.5
"622",13602,"EL MONTE","Particular Subvencionado",1525,4.9
"623",13603,"ISLA DE MAIPO","Municipal",1208,3.9
"624",13603,"ISLA DE MAIPO","Particular Pagado",49,6.3
"625",13603,"ISLA DE MAIPO","Particular Subvencionado",1302,5.4
"626",13604,"PADRE HURTADO","Municipal",802,5.2
"627",13604,"PADRE HURTADO","Particular Pagado",348,5.5
"628",13604,"PADRE HURTADO","Particular Subvencionado",4246,5.2
"629",13605,"PEÑAFLOR","Municipal",2044,5.3
"630",13605,"PEÑAFLOR","Particular Pagado",230,5.6
"631",13605,"PEÑAFLOR","Particular Subvencionado",4192,5
"632",14101,"VALDIVIA","Municipal",3842,5.3
"633",14101,"VALDIVIA","Particular Pagado",1174,6
"634",14101,"VALDIVIA","Particular Subvencionado",6137,5.1
"635",14102,"CORRAL","Municipal",344,5.1
"636",14102,"CORRAL","Particular Subvencionado",7,6.4
"637",14103,"LANCO","Municipal",405,5.3
"638",14103,"LANCO","Particular Subvencionado",819,5.6
"639",14104,"LOS LAGOS","Municipal",1129,5.3
"640",14104,"LOS LAGOS","Particular Subvencionado",377,5.4
"641",14105,"MÁFIL","Municipal",238,4.8
"642",14105,"MÁFIL","Particular Subvencionado",257,5.6
"643",14106,"MARIQUINA","Municipal",506,5.4
"644",14106,"MARIQUINA","Particular Subvencionado",1376,5.1
"645",14107,"PAILLACO","Municipal",862,4.9
"646",14107,"PAILLACO","Particular Subvencionado",607,5.6
"647",14108,"PANGUIPULLI","Municipal",1360,5.2
"648",14108,"PANGUIPULLI","Particular Subvencionado",1383,5.5
"649",14201,"LA UNIÓN","Municipal",1617,5.4
"650",14201,"LA UNIÓN","Particular Pagado",133,5.9
"651",14201,"LA UNIÓN","Particular Subvencionado",898,5
"652",14202,"FUTRONO","Municipal",623,5.2
"653",14202,"FUTRONO","Particular Subvencionado",664,5.1
"654",14203,"LAGO RANCO","Municipal",609,5.4
"655",14203,"LAGO RANCO","Particular Subvencionado",107,5.4
"656",14204,"RÍO BUENO","Municipal",1239,5.5
"657",14204,"RÍO BUENO","Particular Subvencionado",1007,5.5
"658",15101,"ARICA","Particular Pagado",810,3.7
"659",15101,"ARICA","Particular Subvencionado",11661,5.2
"660",15101,"ARICA","Servicio Local de Educación",6027,4.5
"661",15102,"CAMARONES","Servicio Local de Educación",61,4.5
"662",15201,"PUTRE","Servicio Local de Educación",104,5.5
"663",15202,"GENERAL LAGOS","Servicio Local de Educación",43,4.5
"664",16101,"CHILLÁN","Municipal",3051,5.3
"665",16101,"CHILLÁN","Particular Pagado",434,2.9
"666",16101,"CHILLÁN","Particular Subvencionado",9850,5.3
"667",16102,"BULNES","Municipal",809,5.1
"668",16102,"BULNES","Particular Subvencionado",700,5.2
"669",16103,"CHILLÁN VIEJO","Municipal",371,5.6
"670",16103,"CHILLÁN VIEJO","Particular Subvencionado",1147,5.2
"671",16104,"EL CARMEN","Municipal",787,5
"672",16104,"EL CARMEN","Particular Subvencionado",84,4.8
"673",16105,"PEMUCO","Municipal",464,4.9
"674",16106,"PINTO","Municipal",425,5.4
"675",16106,"PINTO","Particular Subvencionado",221,4
"676",16107,"QUILLÓN","Municipal",803,4.6
"677",16107,"QUILLÓN","Particular Subvencionado",318,5.2
"678",16108,"SAN IGNACIO","Municipal",570,5.3
"679",16108,"SAN IGNACIO","Particular Subvencionado",240,5
"680",16109,"YUNGAY","Municipal",530,5.2
"681",16109,"YUNGAY","Particular Subvencionado",756,5.1
"682",16201,"QUIRIHUE","Municipal",543,4.9
"683",16201,"QUIRIHUE","Particular Subvencionado",169,5.6
"684",16202,"COBQUECURA","Municipal",262,5.4
"685",16203,"COELEMU","Municipal",1007,4.5
"686",16203,"COELEMU","Particular Subvencionado",184,2.7
"687",16204,"NINHUE","Municipal",223,5.2
"688",16204,"NINHUE","Particular Subvencionado",52,5.2
"689",16205,"PORTEZUELO","Municipal",184,5.6
"690",16205,"PORTEZUELO","Particular Subvencionado",105,5.3
"691",16206,"RANQUIL","Municipal",272,5.5
"692",16206,"RANQUIL","Particular Subvencionado",124,5
"693",16207,"TREHUACO","Municipal",184,5.5
"694",16301,"SAN CARLOS","Municipal",1382,5.5
"695",16301,"SAN CARLOS","Particular Subvencionado",2231,4.6
"696",16302,"COIHUECO","Municipal",1241,5.6
"697",16302,"COIHUECO","Particular Subvencionado",593,5.2
"698",16303,"ÑIQUÉN","Municipal",635,5.3
"699",16304,"SAN FABIÁN","Municipal",347,5.3
"700",16305,"SAN NICOLÁS","Municipal",962,5.4
