"","codigo_comuna","nombre_comuna","TipoEstablecimiento","n_estudiantes","promedio"
"483",13105,"EL BOSQUE","Particular Subvencionado",3003,5
"484",13106,"ESTACIÓN CENTRAL","Corporación de Administración Delegada",257,4.9
"485",13106,"ESTACIÓN CENTRAL","Municipal",528,5
"486",13106,"ESTACIÓN CENTRAL","Particular Pagado",142,5.5
"487",13106,"ESTACIÓN CENTRAL","Particular Subvencionado",1653,5
"488",13107,"HUECHURABA","Municipal",88,5.2
"489",13107,"HUECHURABA","Particular Pagado",825,5.6
"490",13107,"HUECHURABA","Particular Subvencionado",323,5
"491",13108,"INDEPENDENCIA","Municipal",573,5.1
"492",13108,"INDEPENDENCIA","Particular Pagado",155,5.2
"493",13108,"INDEPENDENCIA","Particular Subvencionado",1842,5
"494",13109,"LA CISTERNA","Corporación de Administración Delegada",369,4.8
"495",13109,"LA CISTERNA","Municipal",671,4.7
"496",13109,"LA CISTERNA","Particular Pagado",67,5.3
"497",13109,"LA CISTERNA","Particular Subvencionado",3997,5
"498",13110,"LA FLORIDA","Municipal",1292,4.8
"499",13110,"LA FLORIDA","Particular Pagado",1059,5.5
"500",13110,"LA FLORIDA","Particular Subvencionado",7076,5.1
"501",13111,"LA GRANJA","Municipal",316,4.7
"502",13111,"LA GRANJA","Particular Subvencionado",1087,5.1
"503",13112,"LA PINTANA","Municipal",257,4.8
"504",13112,"LA PINTANA","Particular Subvencionado",2948,5
"505",13113,"LA REINA","Municipal",423,5
"506",13113,"LA REINA","Particular Pagado",1644,5.7
"507",13113,"LA REINA","Particular Subvencionado",599,5.1
"508",13114,"LAS CONDES","Municipal",728,5.2
"509",13114,"LAS CONDES","Particular Pagado",4722,5.7
"510",13114,"LAS CONDES","Particular Subvencionado",1042,5.2
"511",13115,"LO BARNECHEA","Municipal",276,4.8
"512",13115,"LO BARNECHEA","Particular Pagado",2129,5.9
"513",13115,"LO BARNECHEA","Particular Subvencionado",430,5
"514",13116,"LO ESPEJO","Municipal",167,4.9
"515",13116,"LO ESPEJO","Particular Subvencionado",571,5
"516",13117,"LO PRADO","Particular Subvencionado",229,5.5
"517",13117,"LO PRADO","Servicio Local de Educación",412,5
"518",13118,"MACUL","Municipal",325,5.2
"519",13118,"MACUL","Particular Pagado",198,5.5
"520",13118,"MACUL","Particular Subvencionado",1001,5.3
"521",13119,"MAIPÚ","Corporación de Administración Delegada",374,5
"522",13119,"MAIPÚ","Municipal",2222,5.1
"523",13119,"MAIPÚ","Particular Pagado",465,5.4
"524",13119,"MAIPÚ","Particular Subvencionado",9988,5.1
"525",13120,"ÑUÑOA","Corporación de Administración Delegada",1501,4.9
"526",13120,"ÑUÑOA","Municipal",1891,5
"527",13120,"ÑUÑOA","Particular Pagado",1956,5.5
"528",13120,"ÑUÑOA","Particular Subvencionado",2014,4.9
"529",13121,"PEDRO AGUIRRE CERDA","Corporación de Administración Delegada",293,4.8
"530",13121,"PEDRO AGUIRRE CERDA","Municipal",149,5
"531",13121,"PEDRO AGUIRRE CERDA","Particular Subvencionado",535,5.1
"532",13122,"PEÑALOLÉN","Municipal",823,4.9
"533",13122,"PEÑALOLÉN","Particular Pagado",1526,5.5
"534",13122,"PEÑALOLÉN","Particular Subvencionado",1618,5
"535",13123,"PROVIDENCIA","Municipal",2730,5.4
"536",13123,"PROVIDENCIA","Particular Pagado",2030,5.7
"537",13123,"PROVIDENCIA","Particular Subvencionado",1108,5.1
"538",13124,"PUDAHUEL","Particular Pagado",120,5.5
"539",13124,"PUDAHUEL","Particular Subvencionado",2225,5
"540",13124,"PUDAHUEL","Servicio Local de Educación",419,4.9
"541",13125,"QUILICURA","Municipal",749,5
"542",13125,"QUILICURA","Particular Pagado",280,5.4
"543",13125,"QUILICURA","Particular Subvencionado",4022,5.1
"544",13126,"QUINTA NORMAL","Corporación de Administración Delegada",713,4.7
"545",13126,"QUINTA NORMAL","Municipal",896,4.7
"546",13126,"QUINTA NORMAL","Particular Subvencionado",1650,5
"547",13127,"RECOLETA","Corporación de Administración Delegada",1451,4.7
"548",13127,"RECOLETA","Municipal",870,5.1
"549",13127,"RECOLETA","Particular Pagado",174,5.3
"550",13127,"RECOLETA","Particular Subvencionado",1744,5.2
"551",13128,"RENCA","Corporación de Administración Delegada",390,4.9
"552",13128,"RENCA","Municipal",629,5.2
"553",13128,"RENCA","Particular Subvencionado",1840,4.9
"554",13129,"SAN JOAQUÍN","Corporación de Administración Delegada",459,5
"555",13129,"SAN JOAQUÍN","Municipal",105,4.7
"556",13129,"SAN JOAQUÍN","Particular Subvencionado",356,5.2
"557",13130,"SAN MIGUEL","Corporación de Administración Delegada",1070,5.2
"558",13130,"SAN MIGUEL","Municipal",398,5
"559",13130,"SAN MIGUEL","Particular Pagado",305,5.2
"560",13130,"SAN MIGUEL","Particular Subvencionado",3083,5
"561",13131,"SAN RAMÓN","Corporación de Administración Delegada",136,4.9
"562",13131,"SAN RAMÓN","Municipal",339,4.9
"563",13131,"SAN RAMÓN","Particular Subvencionado",866,4.9
"564",13132,"VITACURA","Municipal",362,5.2
"565",13132,"VITACURA","Particular Pagado",2420,5.6
"566",13132,"VITACURA","Particular Subvencionado",65,5.5
"567",13201,"PUENTE ALTO","Municipal",1747,4.8
"568",13201,"PUENTE ALTO","Particular Pagado",450,5.5
"569",13201,"PUENTE ALTO","Particular Subvencionado",10935,5.1
"570",13202,"PIRQUE","Municipal",197,5.1
"571",13202,"PIRQUE","Particular Pagado",98,5.7
"572",13202,"PIRQUE","Particular Subvencionado",189,4.7
"573",13203,"SAN JOSÉ DE MAIPO","Municipal",185,4.7
"574",13203,"SAN JOSÉ DE MAIPO","Particular Subvencionado",147,5.4
"575",13301,"COLINA","Municipal",1477,5.2
"576",13301,"COLINA","Particular Pagado",1438,5.8
"577",13301,"COLINA","Particular Subvencionado",1214,4.8
"578",13302,"LAMPA","Municipal",492,4.8
"579",13302,"LAMPA","Particular Subvencionado",1133,5
"580",13303,"TILTIL","Municipal",268,4.9
"581",13303,"TILTIL","Particular Subvencionado",76,5.2
"582",13401,"SAN BERNARDO","Corporación de Administración Delegada",615,4.9
"583",13401,"SAN BERNARDO","Municipal",1548,4.8
"584",13401,"SAN BERNARDO","Particular Pagado",467,5.4
"585",13401,"SAN BERNARDO","Particular Subvencionado",4019,5.1
"586",13402,"BUIN","Municipal",1233,4.9
"587",13402,"BUIN","Particular Pagado",490,5.8
"588",13402,"BUIN","Particular Subvencionado",941,5.1
"589",13403,"CALERA DE TANGO","Municipal",129,5
"590",13403,"CALERA DE TANGO","Particular Pagado",295,5.8
"591",13403,"CALERA DE TANGO","Particular Subvencionado",167,5
"592",13404,"PAINE","Municipal",707,5.1
"593",13404,"PAINE","Particular Pagado",50,5.7
"594",13404,"PAINE","Particular Subvencionado",1089,5.2
"595",13501,"MELIPILLA","Municipal",1051,5
"596",13501,"MELIPILLA","Particular Pagado",246,5.7
"597",13501,"MELIPILLA","Particular Subvencionado",2249,5
"598",13502,"ALHUÉ","Municipal",94,5.1
"599",13503,"CURACAVÍ","Municipal",362,5.4
"600",13503,"CURACAVÍ","Particular Pagado",24,6.2
"601",13503,"CURACAVÍ","Particular Subvencionado",374,5.1
"602",13504,"MARÍA PINTO","Municipal",236,4.8
"603",13505,"SAN PEDRO","Municipal",163,5
"604",13601,"TALAGANTE","Municipal",889,5.1
"605",13601,"TALAGANTE","Particular Pagado",401,5.7
"606",13601,"TALAGANTE","Particular Subvencionado",2334,5.1
"607",13602,"EL MONTE","Municipal",104,4.7
"608",13602,"EL MONTE","Particular Subvencionado",165,5.1
"609",13603,"ISLA DE MAIPO","Municipal",398,4.7
"610",13603,"ISLA DE MAIPO","Particular Subvencionado",329,5.1
"611",13604,"PADRE HURTADO","Municipal",170,5
"612",13604,"PADRE HURTADO","Particular Pagado",125,5.8
"613",13604,"PADRE HURTADO","Particular Subvencionado",1178,4.9
"614",13605,"PEÑAFLOR","Municipal",230,4.6
"615",13605,"PEÑAFLOR","Particular Pagado",134,5.1
"616",13605,"PEÑAFLOR","Particular Subvencionado",1380,5
"617",14101,"VALDIVIA","Municipal",2196,5
"618",14101,"VALDIVIA","Particular Pagado",367,5.8
"619",14101,"VALDIVIA","Particular Subvencionado",1614,5.3
"620",14102,"CORRAL","Municipal",114,5.5
"621",14103,"LANCO","Municipal",298,5
"622",14103,"LANCO","Particular Subvencionado",183,5.2
"623",14104,"LOS LAGOS","Municipal",329,5.1
"624",14104,"LOS LAGOS","Particular Subvencionado",62,4.9
"625",14105,"MÁFIL","Municipal",59,4.8
"626",14105,"MÁFIL","Particular Subvencionado",125,5.3
"627",14106,"MARIQUINA","Municipal",143,4.9
"628",14106,"MARIQUINA","Particular Subvencionado",370,5.1
"629",14107,"PAILLACO","Municipal",444,5.2
"630",14107,"PAILLACO","Particular Subvencionado",184,5.1
"631",14108,"PANGUIPULLI","Municipal",417,5.2
"632",14108,"PANGUIPULLI","Particular Subvencionado",742,5.1
"633",14201,"LA UNIÓN","Municipal",502,5
"634",14201,"LA UNIÓN","Particular Pagado",40,5.4
"635",14201,"LA UNIÓN","Particular Subvencionado",835,5.1
"636",14202,"FUTRONO","Municipal",166,5.1
"637",14202,"FUTRONO","Particular Subvencionado",309,5.1
"638",14203,"LAGO RANCO","Municipal",195,5
"639",14204,"RÍO BUENO","Municipal",401,5
"640",14204,"RÍO BUENO","Particular Subvencionado",197,5.1
"641",15101,"ARICA","Municipal",2409,5.2
"642",15101,"ARICA","Particular Pagado",244,5.5
"643",15101,"ARICA","Particular Subvencionado",3531,5.3
"644",15102,"CAMARONES","Municipal",8,5
"645",15201,"PUTRE","Municipal",30,5.4
"646",16101,"CHILLÁN","Corporación de Administración Delegada",1257,5.1
"647",16101,"CHILLÁN","Municipal",712,5.2
"648",16101,"CHILLÁN","Particular Pagado",104,5.7
"649",16101,"CHILLÁN","Particular Subvencionado",4006,5.4
"650",16102,"BULNES","Municipal",328,5.2
"651",16102,"BULNES","Particular Subvencionado",307,5.3
"652",16103,"CHILLÁN VIEJO","Municipal",76,5.3
"653",16103,"CHILLÁN VIEJO","Particular Subvencionado",332,5
"654",16104,"EL CARMEN","Municipal",327,5.2
"655",16105,"PEMUCO","Municipal",141,4.8
"656",16106,"PINTO","Municipal",182,5.1
"657",16106,"PINTO","Particular Subvencionado",109,5.4
"658",16107,"QUILLÓN","Municipal",129,5.1
"659",16107,"QUILLÓN","Particular Subvencionado",108,5.2
"660",16108,"SAN IGNACIO","Municipal",188,5.1
"661",16108,"SAN IGNACIO","Particular Subvencionado",121,5.3
"662",16109,"YUNGAY","Municipal",303,5.3
"663",16109,"YUNGAY","Particular Subvencionado",215,5.5
"664",16201,"QUIRIHUE","Municipal",224,5.6
"665",16201,"QUIRIHUE","Particular Subvencionado",57,5.6
"666",16202,"COBQUECURA","Municipal",67,5
"667",16203,"COELEMU","Municipal",355,5.3
"668",16203,"COELEMU","Particular Subvencionado",70,5.5
"669",16204,"NINHUE","Municipal",109,5.1
"670",16205,"PORTEZUELO","Municipal",62,5.3
"671",16205,"PORTEZUELO","Particular Subvencionado",44,5
"672",16206,"RANQUIL","Municipal",109,4.9
"673",16207,"TREHUACO","Municipal",149,5.5
"674",16301,"SAN CARLOS","Municipal",536,5.1
"675",16301,"SAN CARLOS","Particular Subvencionado",961,5.2
"676",16302,"COIHUECO","Municipal",273,4.8
"677",16302,"COIHUECO","Particular Subvencionado",123,5.1
"678",16303,"ÑIQUÉN","Municipal",117,5.2
"679",16304,"SAN FABIÁN","Municipal",101,5.2
"680",16305,"SAN NICOLÁS","Municipal",591,5.3
