"","codigo_comuna","nombre_comuna","TipoEstablecimiento","n_estudiantes","promedio"
"482",13105,"EL BOSQUE","Particular Subvencionado",2992,5.4
"483",13106,"ESTACIÓN CENTRAL","Corporación de Administración Delegada",296,5.6
"484",13106,"ESTACIÓN CENTRAL","Municipal",599,5
"485",13106,"ESTACIÓN CENTRAL","Particular Pagado",156,6.2
"486",13106,"ESTACIÓN CENTRAL","Particular Subvencionado",1628,5.7
"487",13107,"HUECHURABA","Municipal",106,5.1
"488",13107,"HUECHURABA","Particular Pagado",862,5.9
"489",13107,"HUECHURABA","Particular Subvencionado",316,5.2
"490",13108,"INDEPENDENCIA","Municipal",552,5.4
"491",13108,"INDEPENDENCIA","Particular Pagado",146,5.5
"492",13108,"INDEPENDENCIA","Particular Subvencionado",1851,5.1
"493",13109,"LA CISTERNA","Corporación de Administración Delegada",371,4.8
"494",13109,"LA CISTERNA","Municipal",647,4.9
"495",13109,"LA CISTERNA","Particular Pagado",52,5.3
"496",13109,"LA CISTERNA","Particular Subvencionado",4415,5.2
"497",13110,"LA FLORIDA","Municipal",1321,4.9
"498",13110,"LA FLORIDA","Particular Pagado",1021,5.7
"499",13110,"LA FLORIDA","Particular Subvencionado",6847,5.3
"500",13111,"LA GRANJA","Particular Subvencionado",1192,5.3
"501",13111,"LA GRANJA","Servicio Local de Educación",350,4.5
"502",13112,"LA PINTANA","Municipal",297,4.9
"503",13112,"LA PINTANA","Particular Subvencionado",3140,5
"504",13113,"LA REINA","Municipal",458,4.9
"505",13113,"LA REINA","Particular Pagado",1578,5.9
"506",13113,"LA REINA","Particular Subvencionado",631,5.8
"507",13114,"LAS CONDES","Municipal",759,5.1
"508",13114,"LAS CONDES","Particular Pagado",4638,5.9
"509",13114,"LAS CONDES","Particular Subvencionado",960,5.1
"510",13115,"LO BARNECHEA","Municipal",249,5
"511",13115,"LO BARNECHEA","Particular Pagado",2087,5.9
"512",13115,"LO BARNECHEA","Particular Subvencionado",482,5.5
"513",13116,"LO ESPEJO","Municipal",158,4.7
"514",13116,"LO ESPEJO","Particular Subvencionado",584,4.9
"515",13117,"LO PRADO","Particular Subvencionado",241,5.3
"516",13117,"LO PRADO","Servicio Local de Educación",512,4.8
"517",13118,"MACUL","Particular Pagado",170,6.1
"518",13118,"MACUL","Particular Subvencionado",1024,5.4
"519",13118,"MACUL","Servicio Local de Educación",301,5
"520",13119,"MAIPÚ","Corporación de Administración Delegada",376,4.9
"521",13119,"MAIPÚ","Municipal",2100,5.3
"522",13119,"MAIPÚ","Particular Pagado",462,5.6
"523",13119,"MAIPÚ","Particular Subvencionado",10001,5.4
"524",13120,"ÑUÑOA","Corporación de Administración Delegada",1694,5
"525",13120,"ÑUÑOA","Municipal",1968,4.8
"526",13120,"ÑUÑOA","Particular Pagado",1832,5.6
"527",13120,"ÑUÑOA","Particular Subvencionado",1730,5.2
"528",13121,"PEDRO AGUIRRE CERDA","Corporación de Administración Delegada",323,4.4
"529",13121,"PEDRO AGUIRRE CERDA","Municipal",166,4.8
"530",13121,"PEDRO AGUIRRE CERDA","Particular Subvencionado",591,4.9
"531",13122,"PEÑALOLÉN","Municipal",852,4.6
"532",13122,"PEÑALOLÉN","Particular Pagado",1602,5.2
"533",13122,"PEÑALOLÉN","Particular Subvencionado",1690,5.2
"534",13123,"PROVIDENCIA","Municipal",2822,5.4
"535",13123,"PROVIDENCIA","Particular Pagado",1904,5.5
"536",13123,"PROVIDENCIA","Particular Subvencionado",1121,5.4
"537",13124,"PUDAHUEL","Particular Pagado",156,6
"538",13124,"PUDAHUEL","Particular Subvencionado",2237,5.2
"539",13124,"PUDAHUEL","Servicio Local de Educación",417,4.9
"540",13125,"QUILICURA","Municipal",774,4.9
"541",13125,"QUILICURA","Particular Pagado",323,6.3
"542",13125,"QUILICURA","Particular Subvencionado",4115,5.4
"543",13126,"QUINTA NORMAL","Corporación de Administración Delegada",747,4.9
"544",13126,"QUINTA NORMAL","Municipal",969,4.9
"545",13126,"QUINTA NORMAL","Particular Subvencionado",1705,5.2
"546",13127,"RECOLETA","Corporación de Administración Delegada",1490,4.8
"547",13127,"RECOLETA","Municipal",988,5
"548",13127,"RECOLETA","Particular Pagado",179,5.8
"549",13127,"RECOLETA","Particular Subvencionado",1835,5.2
"550",13128,"RENCA","Corporación de Administración Delegada",405,4.6
"551",13128,"RENCA","Municipal",624,4.8
"552",13128,"RENCA","Particular Subvencionado",1898,5.1
"553",13129,"SAN JOAQUÍN","Corporación de Administración Delegada",497,4.5
"554",13129,"SAN JOAQUÍN","Particular Subvencionado",352,5.3
"555",13129,"SAN JOAQUÍN","Servicio Local de Educación",110,4.5
"556",13130,"SAN MIGUEL","Corporación de Administración Delegada",983,5.4
"557",13130,"SAN MIGUEL","Municipal",434,5.1
"558",13130,"SAN MIGUEL","Particular Pagado",306,5.7
"559",13130,"SAN MIGUEL","Particular Subvencionado",2669,5.4
"560",13131,"SAN RAMÓN","Corporación de Administración Delegada",169,4.2
"561",13131,"SAN RAMÓN","Municipal",302,4.7
"562",13131,"SAN RAMÓN","Particular Subvencionado",919,4.7
"563",13132,"VITACURA","Municipal",344,5
"564",13132,"VITACURA","Particular Pagado",2383,5.8
"565",13132,"VITACURA","Particular Subvencionado",75,5.6
"566",13201,"PUENTE ALTO","Municipal",1883,5.1
"567",13201,"PUENTE ALTO","Particular Pagado",486,5.3
"568",13201,"PUENTE ALTO","Particular Subvencionado",11391,5.3
"569",13202,"PIRQUE","Municipal",230,5
"570",13202,"PIRQUE","Particular Pagado",95,5.2
"571",13202,"PIRQUE","Particular Subvencionado",201,4.8
"572",13203,"SAN JOSÉ DE MAIPO","Municipal",192,4.7
"573",13203,"SAN JOSÉ DE MAIPO","Particular Subvencionado",143,5.4
"574",13301,"COLINA","Municipal",1653,4.9
"575",13301,"COLINA","Particular Pagado",1507,5.4
"576",13301,"COLINA","Particular Subvencionado",1327,5
"577",13302,"LAMPA","Municipal",559,4.5
"578",13302,"LAMPA","Particular Pagado",36,6.3
"579",13302,"LAMPA","Particular Subvencionado",1296,5.1
"580",13303,"TILTIL","Municipal",260,4.9
"581",13303,"TILTIL","Particular Subvencionado",117,5.7
"582",13401,"SAN BERNARDO","Corporación de Administración Delegada",629,5
"583",13401,"SAN BERNARDO","Municipal",1670,5
"584",13401,"SAN BERNARDO","Particular Pagado",420,5.7
"585",13401,"SAN BERNARDO","Particular Subvencionado",4295,5.3
"586",13402,"BUIN","Municipal",1171,4.7
"587",13402,"BUIN","Particular Pagado",486,5.7
"588",13402,"BUIN","Particular Subvencionado",937,5.6
"589",13403,"CALERA DE TANGO","Municipal",134,5.1
"590",13403,"CALERA DE TANGO","Particular Pagado",263,5.1
"591",13403,"CALERA DE TANGO","Particular Subvencionado",170,5.1
"592",13404,"PAINE","Municipal",807,4.8
"593",13404,"PAINE","Particular Pagado",47,5.7
"594",13404,"PAINE","Particular Subvencionado",1119,4.9
"595",13501,"MELIPILLA","Municipal",1056,5.1
"596",13501,"MELIPILLA","Particular Pagado",250,5
"597",13501,"MELIPILLA","Particular Subvencionado",2325,5.1
"598",13502,"ALHUÉ","Municipal",103,5
"599",13503,"CURACAVÍ","Municipal",373,4.9
"600",13503,"CURACAVÍ","Particular Pagado",39,5
"601",13503,"CURACAVÍ","Particular Subvencionado",407,5.1
"602",13504,"MARÍA PINTO","Municipal",234,5.3
"603",13505,"SAN PEDRO","Municipal",148,4.8
"604",13601,"TALAGANTE","Municipal",1050,5
"605",13601,"TALAGANTE","Particular Pagado",385,5.6
"606",13601,"TALAGANTE","Particular Subvencionado",2263,5.3
"607",13602,"EL MONTE","Municipal",121,4.7
"608",13602,"EL MONTE","Particular Subvencionado",183,4.5
"609",13603,"ISLA DE MAIPO","Municipal",363,5
"610",13603,"ISLA DE MAIPO","Particular Subvencionado",348,5.3
"611",13604,"PADRE HURTADO","Municipal",202,5.1
"612",13604,"PADRE HURTADO","Particular Pagado",195,5.9
"613",13604,"PADRE HURTADO","Particular Subvencionado",1318,5.3
"614",13605,"PEÑAFLOR","Municipal",211,5.2
"615",13605,"PEÑAFLOR","Particular Pagado",151,5.7
"616",13605,"PEÑAFLOR","Particular Subvencionado",1570,5.4
"617",14101,"VALDIVIA","Municipal",2147,5.1
"618",14101,"VALDIVIA","Particular Pagado",389,5.8
"619",14101,"VALDIVIA","Particular Subvencionado",1688,5.6
"620",14102,"CORRAL","Municipal",112,5.7
"621",14103,"LANCO","Municipal",301,5.5
"622",14103,"LANCO","Particular Subvencionado",175,5.1
"623",14104,"LOS LAGOS","Municipal",358,4.9
"624",14105,"MÁFIL","Municipal",79,4.6
"625",14105,"MÁFIL","Particular Subvencionado",107,5
"626",14106,"MARIQUINA","Municipal",173,4.9
"627",14106,"MARIQUINA","Particular Subvencionado",404,5.2
"628",14107,"PAILLACO","Municipal",441,5.7
"629",14107,"PAILLACO","Particular Subvencionado",170,4.5
"630",14108,"PANGUIPULLI","Municipal",413,5.3
"631",14108,"PANGUIPULLI","Particular Subvencionado",815,5.1
"632",14201,"LA UNIÓN","Municipal",536,5.2
"633",14201,"LA UNIÓN","Particular Pagado",40,5.5
"634",14201,"LA UNIÓN","Particular Subvencionado",885,5.3
"635",14202,"FUTRONO","Municipal",194,4.6
"636",14202,"FUTRONO","Particular Subvencionado",312,5.2
"637",14203,"LAGO RANCO","Municipal",191,4.9
"638",14204,"RÍO BUENO","Municipal",424,4.7
"639",14204,"RÍO BUENO","Particular Subvencionado",189,5.5
"640",15101,"ARICA","Particular Pagado",244,4.4
"641",15101,"ARICA","Particular Subvencionado",3850,5.5
"642",15101,"ARICA","Servicio Local de Educación",2367,5.3
"643",15102,"CAMARONES","Servicio Local de Educación",11,3.9
"644",15201,"PUTRE","Servicio Local de Educación",31,4.6
"645",16101,"CHILLÁN","Corporación de Administración Delegada",1090,5.1
"646",16101,"CHILLÁN","Municipal",719,5.4
"647",16101,"CHILLÁN","Particular Pagado",111,5.1
"648",16101,"CHILLÁN","Particular Subvencionado",4075,5.4
"649",16102,"BULNES","Municipal",311,5.4
"650",16102,"BULNES","Particular Subvencionado",348,5.3
"651",16103,"CHILLÁN VIEJO","Municipal",98,5.4
"652",16103,"CHILLÁN VIEJO","Particular Subvencionado",271,5
"653",16104,"EL CARMEN","Municipal",353,5.4
"654",16105,"PEMUCO","Municipal",116,4.8
"655",16106,"PINTO","Municipal",185,5
"656",16106,"PINTO","Particular Subvencionado",131,5.5
"657",16107,"QUILLÓN","Municipal",159,4.7
"658",16107,"QUILLÓN","Particular Subvencionado",120,5.2
"659",16108,"SAN IGNACIO","Municipal",196,5
"660",16108,"SAN IGNACIO","Particular Subvencionado",122,5.6
"661",16109,"YUNGAY","Municipal",271,5
"662",16109,"YUNGAY","Particular Subvencionado",235,4.8
"663",16201,"QUIRIHUE","Municipal",271,5.4
"664",16201,"QUIRIHUE","Particular Subvencionado",51,5.7
"665",16202,"COBQUECURA","Municipal",61,5.1
"666",16203,"COELEMU","Municipal",416,4.7
"667",16203,"COELEMU","Particular Subvencionado",72,5.3
"668",16204,"NINHUE","Municipal",106,5.1
"669",16205,"PORTEZUELO","Municipal",61,5.1
"670",16205,"PORTEZUELO","Particular Subvencionado",42,4.9
"671",16206,"RANQUIL","Municipal",119,5.4
"672",16207,"TREHUACO","Municipal",136,5
"673",16301,"SAN CARLOS","Municipal",534,5.2
"674",16301,"SAN CARLOS","Particular Subvencionado",1023,5.2
"675",16302,"COIHUECO","Municipal",264,4.9
"676",16302,"COIHUECO","Particular Subvencionado",131,5.3
"677",16303,"ÑIQUÉN","Municipal",129,5.4
"678",16304,"SAN FABIÁN","Municipal",106,5.2
"679",16305,"SAN NICOLÁS","Municipal",632,5.7
