"","codigo_comuna","nombre_comuna","SituacionFinal","n_estudiantes"
"611",9209,"RENAICO","Promovido",690
"612",9209,"RENAICO","Reprobado",19
"613",9209,"RENAICO","Retirado",39
"614",9210,"TRAIGUÉN","Promovido",1301
"615",9210,"TRAIGUÉN","Reprobado",52
"616",9210,"TRAIGUÉN","Retirado",77
"617",9211,"VICTORIA","Promovido",2351
"618",9211,"VICTORIA","Reprobado",59
"619",9211,"VICTORIA","Retirado",214
"620",10101,"PUERTO MONTT","Promovido",19888
"621",10101,"PUERTO MONTT","Reprobado",442
"622",10101,"PUERTO MONTT","Retirado",1736
"623",10102,"CALBUCO","Promovido",2606
"624",10102,"CALBUCO","Reprobado",81
"625",10102,"CALBUCO","Retirado",176
"626",10103,"COCHAMÓ","Promovido",231
"627",10103,"COCHAMÓ","Reprobado",6
"628",10103,"COCHAMÓ","Retirado",9
"629",10104,"FRESIA","Promovido",798
"630",10104,"FRESIA","Reprobado",19
"631",10104,"FRESIA","Retirado",89
"632",10105,"FRUTILLAR","Promovido",1530
"633",10105,"FRUTILLAR","Reprobado",23
"634",10105,"FRUTILLAR","Retirado",188
"635",10106,"LOS MUERMOS","Promovido",1327
"636",10106,"LOS MUERMOS","Reprobado",17
"637",10106,"LOS MUERMOS","Retirado",104
"638",10107,"LLANQUIHUE","Promovido",1116
"639",10107,"LLANQUIHUE","Reprobado",45
"640",10107,"LLANQUIHUE","Retirado",100
"641",10108,"MAULLIN","Promovido",858
"642",10108,"MAULLIN","Reprobado",14
"643",10108,"MAULLIN","Retirado",71
"644",10109,"PUERTO VARAS","Promovido",3496
"645",10109,"PUERTO VARAS","Reprobado",66
"646",10109,"PUERTO VARAS","Retirado",277
"647",10201,"CASTRO","Promovido",3568
"648",10201,"CASTRO","Reprobado",68
"649",10201,"CASTRO","Retirado",218
"650",10202,"ANCUD","Promovido",3004
"651",10202,"ANCUD","Reprobado",49
"652",10202,"ANCUD","Retirado",327
"653",10203,"CHONCHI","Promovido",915
"654",10203,"CHONCHI","Reprobado",13
"655",10203,"CHONCHI","Retirado",83
"656",10204,"CURACO DE VÉLEZ","Promovido",211
"657",10204,"CURACO DE VÉLEZ","Reprobado",8
"658",10204,"CURACO DE VÉLEZ","Retirado",9
"659",10205,"DALCAHUE","Promovido",1151
"660",10205,"DALCAHUE","Reprobado",24
"661",10205,"DALCAHUE","Retirado",79
"662",10206,"PUQUELDÓN","Promovido",258
"663",10206,"PUQUELDÓN","Retirado",21
"664",10207,"QUEILÉN","Promovido",363
"665",10207,"QUEILÉN","Reprobado",1
"666",10207,"QUEILÉN","Retirado",25
"667",10208,"QUELLÓN","Promovido",2330
"668",10208,"QUELLÓN","Reprobado",48
"669",10208,"QUELLÓN","Retirado",152
"670",10209,"QUEMCHI","Promovido",589
"671",10209,"QUEMCHI","Reprobado",10
"672",10209,"QUEMCHI","Retirado",23
"673",10210,"QUINCHAO","Promovido",606
"674",10210,"QUINCHAO","Reprobado",15
"675",10210,"QUINCHAO","Retirado",28
"676",10301,"OSORNO","Promovido",12153
"677",10301,"OSORNO","Reprobado",266
"678",10301,"OSORNO","Retirado",1289
"679",10302,"PUERTO OCTAY","Promovido",572
"680",10302,"PUERTO OCTAY","Reprobado",17
"681",10302,"PUERTO OCTAY","Retirado",90
"682",10303,"PURRANQUE","Promovido",1400
"683",10303,"PURRANQUE","Reprobado",46
"684",10303,"PURRANQUE","Retirado",175
"685",10304,"PUYEHUE","Promovido",737
"686",10304,"PUYEHUE","Reprobado",12
"687",10304,"PUYEHUE","Retirado",107
"688",10305,"RÍO NEGRO","Promovido",807
"689",10305,"RÍO NEGRO","Reprobado",26
"690",10305,"RÍO NEGRO","Retirado",75
"691",10306,"SAN JUAN DE LA COSTA","Promovido",541
"692",10306,"SAN JUAN DE LA COSTA","Reprobado",18
"693",10306,"SAN JUAN DE LA COSTA","Retirado",66
"694",10307,"SAN PABLO","Promovido",681
"695",10307,"SAN PABLO","Reprobado",23
"696",10307,"SAN PABLO","Retirado",73
"697",10401,"CHAITÉN","Promovido",298
"698",10401,"CHAITÉN","Reprobado",10
"699",10401,"CHAITÉN","Retirado",27
"700",10402,"FUTALEUFÚ","Promovido",189
"701",10402,"FUTALEUFÚ","Retirado",12
"702",10403,"HUALAIHUÉ","Promovido",655
"703",10403,"HUALAIHUÉ","Reprobado",29
"704",10403,"HUALAIHUÉ","Retirado",61
"705",10404,"PALENA","Promovido",112
"706",10404,"PALENA","Reprobado",2
"707",10404,"PALENA","Retirado",4
"708",11101,"COYHAIQUE","Promovido",4817
"709",11101,"COYHAIQUE","Reprobado",144
"710",11101,"COYHAIQUE","Retirado",282
"711",11101,"COYHAIQUE",NA,4
"712",11102,"LAGO VERDE","Promovido",52
"713",11102,"LAGO VERDE","Reprobado",3
"714",11102,"LAGO VERDE","Retirado",4
"715",11201,"AYSÉN","Promovido",2094
"716",11201,"AYSÉN","Reprobado",64
"717",11201,"AYSÉN","Retirado",170
"718",11202,"CISNES","Promovido",447
"719",11202,"CISNES","Reprobado",7
"720",11202,"CISNES","Retirado",41
"721",11203,"GUAITECAS","Promovido",129
"722",11203,"GUAITECAS","Reprobado",2
"723",11203,"GUAITECAS","Retirado",10
"724",11203,"GUAITECAS",NA,5
"725",11301,"COCHRANE","Promovido",262
"726",11301,"COCHRANE","Reprobado",8
"727",11301,"COCHRANE","Retirado",28
"728",11302,"O'HIGGINS","Promovido",56
"729",11302,"O'HIGGINS","Reprobado",1
"730",11302,"O'HIGGINS","Retirado",2
"731",11303,"TORTEL","Promovido",46
"732",11303,"TORTEL","Reprobado",1
"733",11303,"TORTEL","Retirado",1
"734",11401,"CHILE CHICO","Promovido",376
"735",11401,"CHILE CHICO","Reprobado",8
"736",11401,"CHILE CHICO","Retirado",24
"737",11402,"RÍO IBÁÑEZ","Promovido",152
"738",11402,"RÍO IBÁÑEZ","Reprobado",1
"739",11402,"RÍO IBÁÑEZ","Retirado",12
"740",12101,"PUNTA ARENAS","Promovido",8884
"741",12101,"PUNTA ARENAS","Reprobado",118
"742",12101,"PUNTA ARENAS","Retirado",484
"743",12102,"LAGUNA BLANCA","Promovido",20
"744",12103,"RÍO VERDE","Promovido",9
"745",12103,"RÍO VERDE","Retirado",1
"746",12104,"SAN GREGORIO","Promovido",27
"747",12104,"SAN GREGORIO","Retirado",4
"748",12201,"CABO DE HORNOS","Promovido",186
"749",12201,"CABO DE HORNOS","Retirado",5
"750",12202,"ANTÁRTICA","Promovido",3
"751",12301,"PORVENIR","Promovido",450
"752",12301,"PORVENIR","Reprobado",9
"753",12301,"PORVENIR","Retirado",24
"754",12302,"PRIMAVERA","Promovido",28
"755",12302,"PRIMAVERA","Retirado",3
"756",12303,"TIMAUKEL","Promovido",13
"757",12303,"TIMAUKEL","Retirado",1
"758",12401,"NATALES","Promovido",1553
"759",12401,"NATALES","Reprobado",34
"760",12401,"NATALES","Retirado",98
"761",12402,"TORRES DEL PAINE","Promovido",20
"762",12402,"TORRES DEL PAINE","Reprobado",1
"763",12402,"TORRES DEL PAINE","Retirado",1
"764",13101,"SANTIAGO","Promovido",21502
"765",13101,"SANTIAGO","Reprobado",344
"766",13101,"SANTIAGO","Retirado",1836
"767",13102,"CERRILLOS","Promovido",4710
"768",13102,"CERRILLOS","Reprobado",112
"769",13102,"CERRILLOS","Retirado",422
"770",13103,"CERRO NAVIA","Promovido",7035
"771",13103,"CERRO NAVIA","Reprobado",263
"772",13103,"CERRO NAVIA","Retirado",673
"773",13104,"CONCHALÍ","Promovido",8944
"774",13104,"CONCHALÍ","Reprobado",353
"775",13104,"CONCHALÍ","Retirado",837
"776",13105,"EL BOSQUE","Promovido",14007
"777",13105,"EL BOSQUE","Reprobado",457
"778",13105,"EL BOSQUE","Retirado",1381
"779",13106,"ESTACIÓN CENTRAL","Promovido",9569
"780",13106,"ESTACIÓN CENTRAL","Reprobado",283
"781",13106,"ESTACIÓN CENTRAL","Retirado",968
"782",13107,"HUECHURABA","Promovido",5998
"783",13107,"HUECHURABA","Reprobado",125
"784",13107,"HUECHURABA","Retirado",302
"785",13108,"INDEPENDENCIA","Promovido",7182
"786",13108,"INDEPENDENCIA","Reprobado",154
"787",13108,"INDEPENDENCIA","Retirado",1285
"788",13109,"LA CISTERNA","Promovido",8401
"789",13109,"LA CISTERNA","Reprobado",178
"790",13109,"LA CISTERNA","Retirado",716
"791",13110,"LA FLORIDA","Promovido",28295
"792",13110,"LA FLORIDA","Reprobado",795
"793",13110,"LA FLORIDA","Retirado",2452
"794",13110,"LA FLORIDA",NA,1
"795",13111,"LA GRANJA","Promovido",7648
"796",13111,"LA GRANJA","Reprobado",238
"797",13111,"LA GRANJA","Retirado",661
"798",13112,"LA PINTANA","Promovido",13294
"799",13112,"LA PINTANA","Reprobado",648
"800",13112,"LA PINTANA","Retirado",1549
"801",13113,"LA REINA","Promovido",8442
"802",13113,"LA REINA","Reprobado",171
"803",13113,"LA REINA","Retirado",567
"804",13114,"LAS CONDES","Promovido",13943
"805",13114,"LAS CONDES","Reprobado",111
"806",13114,"LAS CONDES","Retirado",510
"807",13115,"LO BARNECHEA","Promovido",7952
"808",13115,"LO BARNECHEA","Reprobado",70
"809",13115,"LO BARNECHEA","Retirado",250
"810",13116,"LO ESPEJO","Promovido",4802
"811",13116,"LO ESPEJO","Reprobado",199
"812",13116,"LO ESPEJO","Retirado",558
"813",13117,"LO PRADO","Promovido",5098
"814",13117,"LO PRADO","Reprobado",158
"815",13117,"LO PRADO","Retirado",459
"816",13118,"MACUL","Promovido",6111
"817",13118,"MACUL","Reprobado",141
"818",13118,"MACUL","Retirado",437
"819",13119,"MAIPÚ","Promovido",34673
"820",13119,"MAIPÚ","Reprobado",814
"821",13119,"MAIPÚ","Retirado",2608
"822",13119,"MAIPÚ",NA,1
"823",13120,"ÑUÑOA","Promovido",11664
"824",13120,"ÑUÑOA","Reprobado",133
"825",13120,"ÑUÑOA","Retirado",976
"826",13121,"PEDRO AGUIRRE CERDA","Promovido",6787
"827",13121,"PEDRO AGUIRRE CERDA","Reprobado",157
"828",13121,"PEDRO AGUIRRE CERDA","Retirado",583
"829",13122,"PEÑALOLÉN","Promovido",14411
"830",13122,"PEÑALOLÉN","Reprobado",370
"831",13122,"PEÑALOLÉN","Retirado",1039
"832",13123,"PROVIDENCIA","Promovido",9478
"833",13123,"PROVIDENCIA","Reprobado",35
"834",13123,"PROVIDENCIA","Retirado",1339
"835",13123,"PROVIDENCIA",NA,1
"836",13124,"PUDAHUEL","Promovido",13484
"837",13124,"PUDAHUEL","Reprobado",302
"838",13124,"PUDAHUEL","Retirado",1096
"839",13125,"QUILICURA","Promovido",15944
"840",13125,"QUILICURA","Reprobado",531
"841",13125,"QUILICURA","Retirado",1085
"842",13126,"QUINTA NORMAL","Promovido",9671
"843",13126,"QUINTA NORMAL","Reprobado",226
"844",13126,"QUINTA NORMAL","Retirado",759
"845",13127,"RECOLETA","Promovido",11561
"846",13127,"RECOLETA","Reprobado",284
"847",13127,"RECOLETA","Retirado",1104
"848",13128,"RENCA","Promovido",9611
"849",13128,"RENCA","Reprobado",303
"850",13128,"RENCA","Retirado",871
"851",13129,"SAN JOAQUÍN","Promovido",4038
"852",13129,"SAN JOAQUÍN","Reprobado",184
"853",13129,"SAN JOAQUÍN","Retirado",405
"854",13130,"SAN MIGUEL","Promovido",7608
"855",13130,"SAN MIGUEL","Reprobado",115
"856",13130,"SAN MIGUEL","Retirado",794
"857",13131,"SAN RAMÓN","Promovido",5438
"858",13131,"SAN RAMÓN","Reprobado",212
"859",13131,"SAN RAMÓN","Retirado",721
"860",13132,"VITACURA","Promovido",7778
"861",13132,"VITACURA","Reprobado",39
"862",13132,"VITACURA","Retirado",168
"863",13201,"PUENTE ALTO","Promovido",37151
"864",13201,"PUENTE ALTO","Reprobado",1100
"865",13201,"PUENTE ALTO","Retirado",3029
"866",13202,"PIRQUE","Promovido",1483
"867",13202,"PIRQUE","Reprobado",8
"868",13202,"PIRQUE","Retirado",103
"869",13203,"SAN JOSÉ DE MAIPO","Promovido",941
"870",13203,"SAN JOSÉ DE MAIPO","Reprobado",33
"871",13203,"SAN JOSÉ DE MAIPO","Retirado",92
"872",13301,"COLINA","Promovido",13932
"873",13301,"COLINA","Reprobado",356
"874",13301,"COLINA","Retirado",840
"875",13302,"LAMPA","Promovido",7866
"876",13302,"LAMPA","Reprobado",270
"877",13302,"LAMPA","Retirado",681
"878",13303,"TILTIL","Promovido",1324
"879",13303,"TILTIL","Reprobado",24
"880",13303,"TILTIL","Retirado",106
"881",13401,"SAN BERNARDO","Promovido",22228
"882",13401,"SAN BERNARDO","Reprobado",544
"883",13401,"SAN BERNARDO","Retirado",2159
"884",13402,"BUIN","Promovido",7207
"885",13402,"BUIN","Reprobado",202
"886",13402,"BUIN","Retirado",769
"887",13403,"CALERA DE TANGO","Promovido",2030
"888",13403,"CALERA DE TANGO","Reprobado",25
"889",13403,"CALERA DE TANGO","Retirado",97
"890",13404,"PAINE","Promovido",5841
"891",13404,"PAINE","Reprobado",155
"892",13404,"PAINE","Retirado",370
"893",13501,"MELIPILLA","Promovido",9597
"894",13501,"MELIPILLA","Reprobado",268
"895",13501,"MELIPILLA","Retirado",747
"896",13501,"MELIPILLA",NA,2
"897",13502,"ALHUÉ","Promovido",494
"898",13502,"ALHUÉ","Reprobado",10
"899",13502,"ALHUÉ","Retirado",28
"900",13503,"CURACAVÍ","Promovido",2526
"901",13503,"CURACAVÍ","Reprobado",54
"902",13503,"CURACAVÍ","Retirado",177
"903",13504,"MARÍA PINTO","Promovido",755
"904",13504,"MARÍA PINTO","Reprobado",8
"905",13504,"MARÍA PINTO","Retirado",44
"906",13505,"SAN PEDRO","Promovido",647
"907",13505,"SAN PEDRO","Reprobado",14
"908",13505,"SAN PEDRO","Retirado",39
"909",13601,"TALAGANTE","Promovido",6491
"910",13601,"TALAGANTE","Reprobado",164
"911",13601,"TALAGANTE","Retirado",495
"912",13602,"EL MONTE","Promovido",2534
"913",13602,"EL MONTE","Reprobado",27
"914",13602,"EL MONTE","Retirado",198
"915",13603,"ISLA DE MAIPO","Promovido",2492
"916",13603,"ISLA DE MAIPO","Reprobado",83
"917",13603,"ISLA DE MAIPO","Retirado",194
"918",13604,"PADRE HURTADO","Promovido",4805
"919",13604,"PADRE HURTADO","Reprobado",162
"920",13604,"PADRE HURTADO","Retirado",389
"921",13605,"PEÑAFLOR","Promovido",6405
"922",13605,"PEÑAFLOR","Reprobado",134
"923",13605,"PEÑAFLOR","Retirado",667
"924",14101,"VALDIVIA","Promovido",10893
"925",14101,"VALDIVIA","Reprobado",251
"926",14101,"VALDIVIA","Retirado",1115
"927",14102,"CORRAL","Promovido",323
"928",14102,"CORRAL","Reprobado",7
"929",14102,"CORRAL","Retirado",24
"930",14103,"LANCO","Promovido",1287
"931",14103,"LANCO","Reprobado",9
"932",14103,"LANCO","Retirado",111
"933",14104,"LOS LAGOS","Promovido",1486
"934",14104,"LOS LAGOS","Reprobado",18
"935",14104,"LOS LAGOS","Retirado",153
"936",14105,"MÁFIL","Promovido",514
"937",14105,"MÁFIL","Reprobado",16
"938",14105,"MÁFIL","Retirado",54
"939",14106,"MARIQUINA","Promovido",1882
"940",14106,"MARIQUINA","Reprobado",36
"941",14106,"MARIQUINA","Retirado",200
"942",14107,"PAILLACO","Promovido",1494
"943",14107,"PAILLACO","Reprobado",16
"944",14107,"PAILLACO","Retirado",164
"945",14108,"PANGUIPULLI","Promovido",2702
"946",14108,"PANGUIPULLI","Reprobado",14
"947",14108,"PANGUIPULLI","Retirado",211
"948",14201,"LA UNIÓN","Promovido",2656
"949",14201,"LA UNIÓN","Reprobado",39
"950",14201,"LA UNIÓN","Retirado",239
"951",14202,"FUTRONO","Promovido",1227
"952",14202,"FUTRONO","Reprobado",14
"953",14202,"FUTRONO","Retirado",122
"954",14203,"LAGO RANCO","Promovido",700
"955",14203,"LAGO RANCO","Reprobado",23
"956",14203,"LAGO RANCO","Retirado",60
"957",14204,"RÍO BUENO","Promovido",2225
"958",14204,"RÍO BUENO","Reprobado",18
"959",14204,"RÍO BUENO","Retirado",213
"960",15101,"ARICA","Promovido",17905
"961",15101,"ARICA","Reprobado",409
"962",15101,"ARICA","Retirado",1308
"963",15102,"CAMARONES","Promovido",60
"964",15102,"CAMARONES","Retirado",9
"965",15201,"PUTRE","Promovido",97
"966",15201,"PUTRE","Retirado",13
"967",15202,"GENERAL LAGOS","Promovido",30
"968",15202,"GENERAL LAGOS","Reprobado",2
"969",15202,"GENERAL LAGOS","Retirado",3
"970",16101,"CHILLÁN","Promovido",13799
"971",16101,"CHILLÁN","Reprobado",248
"972",16101,"CHILLÁN","Retirado",1013
"973",16102,"BULNES","Promovido",1491
"974",16102,"BULNES","Reprobado",33
"975",16102,"BULNES","Retirado",96
"976",16103,"CHILLÁN VIEJO","Promovido",1637
"977",16103,"CHILLÁN VIEJO","Reprobado",50
"978",16103,"CHILLÁN VIEJO","Retirado",193
"979",16104,"EL CARMEN","Promovido",914
"980",16104,"EL CARMEN","Reprobado",10
"981",16104,"EL CARMEN","Retirado",52
"982",16105,"PEMUCO","Promovido",507
"983",16105,"PEMUCO","Reprobado",3
"984",16105,"PEMUCO","Retirado",21
"985",16106,"PINTO","Promovido",694
"986",16106,"PINTO","Reprobado",21
"987",16106,"PINTO","Retirado",48
"988",16107,"QUILLÓN","Promovido",1074
"989",16107,"QUILLÓN","Reprobado",17
"990",16107,"QUILLÓN","Retirado",68
"991",16108,"SAN IGNACIO","Promovido",854
"992",16108,"SAN IGNACIO","Reprobado",25
"993",16108,"SAN IGNACIO","Retirado",47
"994",16109,"YUNGAY","Promovido",1283
"995",16109,"YUNGAY","Reprobado",17
"996",16109,"YUNGAY","Retirado",108
"997",16201,"QUIRIHUE","Promovido",762
"998",16201,"QUIRIHUE","Reprobado",7
"999",16201,"QUIRIHUE","Retirado",38
"1000",16202,"COBQUECURA","Promovido",268
"1001",16202,"COBQUECURA","Reprobado",3
"1002",16202,"COBQUECURA","Retirado",11
"1003",16203,"COELEMU","Promovido",1205
"1004",16203,"COELEMU","Reprobado",3
"1005",16203,"COELEMU","Retirado",48
"1006",16204,"NINHUE","Promovido",282
"1007",16204,"NINHUE","Reprobado",6
"1008",16204,"NINHUE","Retirado",16
"1009",16205,"PORTEZUELO","Promovido",304
"1010",16205,"PORTEZUELO","Reprobado",2
"1011",16205,"PORTEZUELO","Retirado",27
"1012",16206,"RANQUIL","Promovido",363
"1013",16206,"RANQUIL","Reprobado",2
"1014",16206,"RANQUIL","Retirado",36
"1015",16207,"TREHUACO","Promovido",204
"1016",16207,"TREHUACO","Reprobado",1
"1017",16207,"TREHUACO","Retirado",12
"1018",16301,"SAN CARLOS","Promovido",3643
"1019",16301,"SAN CARLOS","Reprobado",52
"1020",16301,"SAN CARLOS","Retirado",194
"1021",16302,"COIHUECO","Promovido",1879
"1022",16302,"COIHUECO","Reprobado",30
"1023",16302,"COIHUECO","Retirado",119
"1024",16303,"ÑIQUÉN","Promovido",659
"1025",16303,"ÑIQUÉN","Reprobado",9
"1026",16303,"ÑIQUÉN","Retirado",56
"1027",16304,"SAN FABIÁN","Promovido",327
"1028",16304,"SAN FABIÁN","Retirado",21
"1029",16305,"SAN NICOLÁS","Promovido",797
"1030",16305,"SAN NICOLÁS","Reprobado",46
"1031",16305,"SAN NICOLÁS","Retirado",59
